Date,Sonardyne Time,SSS CoG Easting,SSS CoG Northing,Sonardyne X,Sonardyne Y,Sonardyne Z,Sonardyne Range
2024-09-20,06:15:14.478,474556.3850,6430542.3559,5.60,-110.00,25.50,110.14
2024-09-20,06:15:16.306,474552.4249,6430542.7595,6.00,-110.00,25.50,110.16
2024-09-20,06:15:18.141,474548.3945,6430542.3326,5.50,-110.00,25.50,110.14
2024-09-20,06:15:19.990,474544.4204,6430542.9115,6.00,-110.00,25.60,110.16
2024-09-20,06:15:21.820,474540.4879,6430542.9912,5.90,-110.00,25.50,110.16
2024-09-20,06:15:23.668,474536.3431,6430543.5805,6.20,-109.90,25.60,110.07
2024-09-20,06:15:25.505,474532.4758,6430543.5466,6.00,-110.00,25.60,110.16
2024-09-20,06:15:29.170,474524.3058,6430543.3648,5.30,-109.80,25.50,109.93
2024-09-20,06:15:31.003,474520.2651,6430544.2994,6.10,-109.70,25.50,109.87
2024-09-20,06:15:32.840,474516.2035,6430543.9355,5.60,-109.60,25.50,109.74
2024-09-20,06:15:34.687,474512.1278,6430544.6913,6.30,-109.50,25.40,109.68
2024-09-20,06:15:36.533,474507.9934,6430544.1454,5.70,-109.40,25.40,109.55
2024-09-20,06:15:38.369,474503.9340,6430544.1830,5.80,-109.30,25.40,109.45
2024-09-20,06:15:40.216,474499.8669,6430544.4919,6.20,-109.20,25.30,109.38
2024-09-20,06:15:43.894,474491.6374,6430544.5126,6.40,-108.90,25.20,109.09
2024-09-20,06:15:45.760,474487.5055,6430544.7264,6.70,-108.80,25.20,109.01
2024-09-20,06:15:47.600,474483.5159,6430544.5538,6.60,-108.80,25.20,109.00
2024-09-20,06:15:49.431,474479.4977,6430544.8754,6.80,-108.70,25.30,108.91
2024-09-20,06:15:51.270,474475.5327,6430544.9298,6.70,-108.70,25.30,108.91
2024-09-20,06:15:53.106,474471.6517,6430544.9391,6.60,-108.80,25.20,109.00
2024-09-20,06:15:54.950,474467.6279,6430545.5696,7.00,-108.70,25.30,108.93
2024-09-20,06:15:56.792,474463.6455,6430544.2950,5.50,-108.80,25.30,108.94
2024-09-20,06:15:58.662,474459.5365,6430545.2957,6.20,-108.70,25.30,108.88
2024-09-20,06:16:00.511,474455.5801,6430545.6996,6.20,-108.70,25.30,108.88
2024-09-20,06:16:02.349,474451.6264,6430546.5100,6.60,-108.70,25.20,108.90
2024-09-20,06:16:04.184,474447.7045,6430545.8250,5.50,-108.80,25.30,108.94
2024-09-20,06:16:06.034,474443.7064,6430545.9241,5.20,-108.80,25.30,108.92
2024-09-20,06:16:07.885,474439.6947,6430546.4501,5.40,-108.80,25.30,108.93
2024-09-20,06:16:09.727,474435.7619,6430546.9039,5.60,-108.80,25.30,108.94
2024-09-20,06:16:11.568,474431.7207,6430546.5077,5.00,-108.80,25.30,108.91
2024-09-20,06:16:13.404,474427.7723,6430546.6502,5.00,-108.80,25.20,108.91
2024-09-20,06:16:15.238,474423.9103,6430546.5065,4.70,-108.90,25.20,109.00
2024-09-20,06:16:17.083,474419.8144,6430547.2232,5.30,-108.80,25.30,108.93
2024-09-20,06:16:18.920,474415.8728,6430546.8072,4.80,-108.80,25.20,108.91
2024-09-20,06:16:20.757,474411.8794,6430547.2092,5.10,-108.80,25.30,108.92
2024-09-20,06:16:22.604,474407.8694,6430547.1296,5.00,-108.80,25.30,108.91
2024-09-20,06:16:24.442,474403.8914,6430547.3802,5.20,-108.80,25.30,108.92
2024-09-20,06:16:26.275,474399.9820,6430547.9898,5.70,-108.80,25.20,108.95
2024-09-20,06:16:28.120,474396.0622,6430547.4659,5.10,-108.90,25.20,109.02
2024-09-20,06:16:29.966,474391.9195,6430547.6866,5.10,-108.80,25.30,108.92
2024-09-20,06:16:31.804,474387.9446,6430547.9932,5.20,-108.80,25.10,108.92
2024-09-20,06:16:33.647,474383.8661,6430548.3542,5.40,-108.70,25.20,108.83
2024-09-20,06:16:35.489,474379.7794,6430548.4970,5.30,-108.60,25.10,108.73
2024-09-20,06:16:37.331,474375.6585,6430548.3444,4.90,-108.50,25.10,108.61
2024-09-20,06:16:39.169,474371.5963,6430548.8653,5.30,-108.40,25.10,108.53
2024-09-20,06:16:41.022,474367.5023,6430548.9336,5.20,-108.30,25.00,108.42
2024-09-20,06:16:42.858,474363.4515,6430549.3496,5.50,-108.20,25.00,108.34
2024-09-20,06:16:44.706,474359.3060,6430549.1697,5.30,-108.10,25.10,108.23
2024-09-20,06:16:46.537,474355.2731,6430549.1801,5.20,-108.00,24.90,108.13
2024-09-20,06:16:48.373,474351.2560,6430550.0107,6.00,-107.90,24.90,108.07
2024-09-20,06:16:50.224,474347.0850,6430549.6795,5.60,-107.80,25.00,107.95
2024-09-20,06:16:53.904,474339.1333,6430549.8092,5.50,-107.80,25.00,107.94
2024-09-20,06:16:55.744,474335.0659,6430550.2857,5.80,-107.70,25.00,107.86
2024-09-20,06:16:57.583,474331.1384,6430550.9649,6.20,-107.70,25.00,107.88
2024-09-20,06:16:59.421,474327.2154,6430549.9465,5.00,-107.80,25.00,107.92
2024-09-20,06:17:01.259,474323.1775,6430550.5882,5.30,-107.70,25.00,107.83
2024-09-20,06:17:03.111,474319.2471,6430550.6931,5.20,-107.80,25.00,107.93
2024-09-20,06:17:04.952,474315.2568,6430550.6797,4.90,-107.80,25.00,107.91
2024-09-20,06:17:06.789,474311.3031,6430550.6810,4.80,-107.80,25.00,107.91
2024-09-20,06:17:08.644,474312.4838,6430551.6188,5.70,-112.50,11.70,112.64
2024-09-20,06:17:10.488,474303.3205,6430551.0086,4.90,-107.80,25.00,107.91
2024-09-20,06:17:12.327,474299.3862,6430551.3150,5.20,-107.80,24.90,107.93
2024-09-20,06:17:14.175,474295.4392,6430552.0813,5.90,-107.80,24.90,107.96
2024-09-20,06:17:16.017,474291.3785,6430551.7153,5.50,-107.70,25.00,107.84
2024-09-20,06:17:17.841,474287.4763,6430552.3662,6.10,-107.70,25.00,107.87
2024-09-20,06:17:19.696,474283.4630,6430552.1265,5.70,-107.70,25.00,107.85
2024-09-20,06:17:21.521,474279.5693,6430552.5908,6.00,-107.70,25.00,107.87
2024-09-20,06:17:23.372,474275.5076,6430552.0286,5.30,-107.70,25.00,107.83
2024-09-20,06:17:25.207,474271.5870,6430552.4819,5.60,-107.70,25.00,107.85
2024-09-20,06:17:27.060,474267.6202,6430552.9086,5.80,-107.70,25.00,107.86
2024-09-20,06:17:28.896,474263.6853,6430553.4243,6.10,-107.70,25.00,107.87
2024-09-20,06:17:32.577,474255.7286,6430553.4798,5.80,-107.70,25.00,107.86
2024-09-20,06:17:34.418,474251.7830,6430553.7829,5.90,-107.70,25.00,107.86
2024-09-20,06:17:36.261,474247.7812,6430553.5178,5.50,-107.70,25.00,107.84
2024-09-20,06:17:38.102,474243.9254,6430553.4956,5.30,-107.80,24.90,107.93
2024-09-20,06:17:39.952,474239.8945,6430553.6698,5.20,-107.80,24.90,107.93
2024-09-20,06:17:41.805,474235.7957,6430554.0769,5.40,-107.70,25.00,107.84
2024-09-20,06:17:43.651,474231.8922,6430553.7031,4.80,-107.80,24.90,107.91
2024-09-20,06:17:45.492,474227.8521,6430554.4400,5.20,-107.70,24.90,107.83
2024-09-20,06:17:47.326,474223.9664,6430554.6011,5.10,-107.80,24.90,107.92
2024-09-20,06:17:49.182,474219.9817,6430554.7003,4.90,-107.80,24.90,107.91
2024-09-20,06:17:51.017,474216.0201,6430554.9422,4.80,-107.80,24.90,107.91
2024-09-20,06:17:52.852,474212.0223,6430554.8862,4.50,-107.80,24.90,107.89
2024-09-20,06:17:54.704,474208.0077,6430554.9784,4.30,-107.80,24.90,107.89
2024-09-20,06:17:56.534,474204.1891,6430555.3857,4.40,-107.90,25.00,107.99
2024-09-20,06:17:58.381,474200.4937,6430555.2717,4.10,-108.20,25.20,108.28
2024-09-20,06:18:00.225,474196.6776,6430555.4671,4.10,-108.40,25.30,108.48
2024-09-20,06:18:02.076,474192.8840,6430555.7319,4.10,-108.60,25.40,108.68
2024-09-20,06:18:03.898,474189.1777,6430555.9013,4.10,-108.80,25.40,108.88
2024-09-20,06:18:05.746,474185.4296,6430555.9784,3.90,-109.10,25.50,109.17
2024-09-20,06:18:07.597,474181.6648,6430556.5080,4.20,-109.30,25.70,109.38
2024-09-20,06:18:09.428,474177.9811,6430556.1678,3.70,-109.60,25.80,109.66
2024-09-20,06:18:11.255,474174.4392,6430556.5140,3.90,-110.00,25.90,110.07
2024-09-20,06:18:13.113,474170.8453,6430556.7787,4.10,-110.40,26.10,110.48
2024-09-20,06:18:14.949,474167.2596,6430556.8220,4.00,-110.80,26.20,110.87
2024-09-20,06:18:16.801,474163.6299,6430556.0958,3.20,-111.20,26.30,111.25
2024-09-20,06:18:18.652,474159.6830,6430557.1534,4.10,-111.20,26.20,111.28
2024-09-20,06:18:20.490,474155.7775,6430557.1102,4.00,-111.30,26.10,111.37
2024-09-20,06:18:22.343,474151.7849,6430557.1876,3.90,-111.30,26.00,111.37
2024-09-20,06:18:24.170,474147.9463,6430557.6066,4.10,-111.40,26.00,111.48
2024-09-20,06:18:26.011,474143.9757,6430557.7563,4.10,-111.40,25.90,111.48
2024-09-20,06:18:27.860,474140.0023,6430557.7560,3.80,-111.40,25.90,111.46
2024-09-20,06:18:29.700,474136.1001,6430560.1809,6.00,-111.40,25.80,111.56
2024-09-20,06:18:31.538,474132.0408,6430558.3678,4.00,-111.40,25.90,111.47
2024-09-20,06:18:33.396,474127.9913,6430558.3371,3.80,-111.40,25.90,111.46
2024-09-20,06:18:35.230,474124.0995,6430558.1570,3.50,-111.50,25.70,111.55
2024-09-20,06:18:37.067,474120.0465,6430558.8871,4.20,-111.40,25.80,111.48
2024-09-20,06:18:38.917,474116.1499,6430558.8150,4.10,-111.50,25.80,111.58
2024-09-20,06:18:40.744,474112.1110,6430558.9887,4.30,-111.40,25.90,111.48
2024-09-20,06:18:42.596,474108.1907,6430558.9558,4.30,-111.50,25.80,111.58
2024-09-20,06:18:44.425,474104.2071,6430558.9834,4.40,-111.50,25.80,111.59
2024-09-20,06:18:46.279,474100.2405,6430559.1079,4.60,-111.50,25.70,111.59
2024-09-20,06:18:48.112,474096.2672,6430559.5246,5.00,-111.50,25.80,111.61
2024-09-20,06:18:49.948,474092.1900,6430559.8630,5.30,-111.40,25.80,111.53
2024-09-20,06:18:51.787,474088.2977,6430559.8897,5.30,-111.50,25.80,111.63
2024-09-20,06:18:53.632,474084.2970,6430560.0099,5.30,-111.50,25.70,111.63
2024-09-20,06:18:55.485,474080.2936,6430559.7051,4.90,-111.50,25.70,111.61
2024-09-20,06:18:57.320,474076.2876,6430559.9565,5.00,-111.50,25.70,111.61
2024-09-20,06:18:59.147,474072.3264,6430560.5788,5.40,-111.50,25.70,111.63
2024-09-20,06:19:00.987,474068.2255,6430560.6661,5.30,-111.40,25.80,111.53
2024-09-20,06:19:02.841,474064.2051,6430560.7703,5.20,-111.40,25.80,111.52
2024-09-20,06:19:04.694,474060.2747,6430560.4614,4.70,-111.50,25.70,111.60
2024-09-20,06:19:06.535,474056.2655,6430560.4435,4.60,-111.50,25.70,111.59
2024-09-20,06:19:10.230,474048.2447,6430560.6800,4.50,-111.50,25.60,111.59
2024-09-20,06:19:12.055,474044.2918,6430560.9461,4.70,-111.50,25.60,111.60
2024-09-20,06:19:13.901,474040.3116,6430561.2154,4.90,-111.50,25.50,111.61
2024-09-20,06:19:15.744,474036.3179,6430561.2868,4.90,-111.50,25.60,111.61
2024-09-20,06:19:17.600,474032.2711,6430561.5100,5.10,-111.50,25.60,111.62
2024-09-20,06:19:19.444,474028.3063,6430561.6108,5.10,-111.50,25.60,111.62
2024-09-20,06:19:21.288,474024.2575,6430561.8929,5.30,-111.50,25.50,111.63
2024-09-20,06:19:23.128,473951.0495,6430561.1175,2.00,-45.10,106.30,45.14
2024-09-20,06:19:24.993,474016.2556,6430562.5006,5.60,-111.50,25.50,111.64
2024-09-20,06:19:26.816,474012.2429,6430561.8345,4.80,-111.50,25.50,111.60
2024-09-20,06:19:28.637,474008.3131,6430561.9324,4.70,-111.50,25.60,111.60
2024-09-20,06:19:30.476,474004.4156,6430562.4123,4.90,-111.60,25.50,111.71
2024-09-20,06:19:32.321,474000.5166,6430562.5057,4.80,-111.70,25.70,111.80
2024-09-20,06:19:34.178,473996.7473,6430562.1463,4.20,-112.00,25.80,112.08
2024-09-20,06:19:36.012,473992.9564,6430562.5052,4.30,-112.20,25.80,112.28
2024-09-20,06:19:37.863,473989.1700,6430562.9004,4.50,-112.40,25.90,112.49
2024-09-20,06:19:39.704,473985.3481,6430562.6442,4.10,-112.60,25.90,112.67
2024-09-20,06:19:41.541,473981.3736,6430563.3381,4.50,-112.60,25.80,112.69
2024-09-20,06:19:43.392,473977.3145,6430563.0812,4.10,-112.60,25.80,112.67
2024-09-20,06:19:45.243,473973.3229,6430563.5438,4.40,-112.60,25.70,112.69
2024-09-20,06:19:47.079,473969.4391,6430563.4851,4.20,-112.70,25.80,112.78
2024-09-20,06:19:53.922,473954.5338,6430563.3981,4.20,-112.70,25.80,112.78
2024-09-20,06:19:54.708,473952.8405,6430564.2818,5.00,-112.70,25.70,112.81
2024-09-20,06:19:56.568,473948.8080,6430564.1408,4.90,-112.70,25.60,112.81
2024-09-20,06:19:58.396,473877.2510,6430564.1079,2.20,-47.90,106.30,47.95
2024-09-20,06:20:00.271,473940.7483,6430564.7677,5.40,-112.70,25.50,112.83
2024-09-20,06:20:02.090,473936.7588,6430564.2729,4.60,-112.70,25.50,112.79
2024-09-20,06:20:03.927,473932.8836,6430564.4652,4.60,-112.80,25.50,112.89
2024-09-20,06:20:05.762,473928.8891,6430564.8796,4.70,-112.80,25.70,112.90
2024-09-20,06:20:07.608,473924.9369,6430565.4386,4.80,-112.90,25.70,113.00
2024-09-20,06:20:09.473,473921.0538,6430565.2671,4.20,-113.10,25.70,113.18
2024-09-20,06:20:11.314,473917.1377,6430565.4071,3.90,-113.20,25.70,113.27
2024-09-20,06:20:13.156,473913.2132,6430565.7095,3.80,-113.30,25.80,113.36
2024-09-20,06:20:14.989,473909.2722,6430565.5739,3.30,-113.40,25.80,113.45
2024-09-20,06:20:16.828,473905.4927,6430566.4362,3.80,-113.60,25.80,113.66
2024-09-20,06:20:23.663,473890.6974,6430566.3331,3.20,-113.70,25.90,113.75
2024-09-20,06:20:24.446,473889.4105,6430566.8069,3.80,-114.10,26.00,114.16
2024-09-20,06:20:26.298,473885.4798,6430566.8154,3.90,-114.20,26.00,114.27
2024-09-20,06:20:28.154,473814.0764,6430566.6511,2.00,-49.60,107.20,49.64
2024-09-20,06:20:30.017,473877.6842,6430566.8657,4.20,-114.50,26.00,114.58
2024-09-20,06:20:31.831,473873.8802,6430567.4631,4.90,-114.60,26.00,114.70
2024-09-20,06:20:33.683,473869.9436,6430567.1154,4.60,-114.70,26.20,114.79
2024-09-20,06:20:35.525,473866.0508,6430567.4050,4.90,-114.80,26.20,114.90
2024-09-20,06:20:37.373,473862.1499,6430567.8875,5.30,-114.90,26.10,115.02
2024-09-20,06:20:39.216,473858.1200,6430568.0092,5.30,-114.90,26.10,115.02
2024-09-20,06:20:41.068,473854.0950,6430568.2574,5.30,-114.90,26.20,115.02
2024-09-20,06:20:42.900,473850.1335,6430568.6074,5.40,-114.90,26.10,115.03
2024-09-20,06:20:44.744,473846.0883,6430568.4462,4.90,-114.90,26.30,115.00
2024-09-20,06:20:46.581,473842.1265,6430568.7015,4.80,-114.90,26.10,115.00
2024-09-20,06:20:48.429,473838.0298,6430568.6802,4.40,-114.90,26.10,114.98
2024-09-20,06:20:52.094,473830.1035,6430568.9977,4.00,-114.90,26.10,114.97
2024-09-20,06:20:53.958,473826.0245,6430569.1588,3.80,-114.90,26.20,114.96
2024-09-20,06:20:55.792,473822.0764,6430569.2960,3.70,-114.90,26.10,114.96
2024-09-20,06:20:57.645,473818.0469,6430569.2953,3.50,-114.90,26.10,114.95
2024-09-20,06:20:59.486,473814.0580,6430569.0743,3.10,-114.90,26.10,114.94
2024-09-20,06:21:01.321,473810.1239,6430569.6652,3.70,-114.90,26.10,114.96
2024-09-20,06:21:03.180,473806.0548,6430569.9394,4.10,-114.90,26.10,114.97
2024-09-20,06:21:05.010,473802.1192,6430569.8030,4.00,-114.90,26.10,114.97
2024-09-20,06:21:06.877,473798.0678,6430569.8882,4.30,-114.90,26.10,114.98
2024-09-20,06:21:08.727,473794.0544,6430570.1271,4.80,-114.90,26.10,115.00
2024-09-20,06:21:10.565,473790.1865,6430570.5975,5.40,-114.90,26.10,115.03
2024-09-20,06:21:12.404,473786.1582,6430570.3161,5.30,-114.90,26.10,115.02
2024-09-20,06:21:14.253,473782.1877,6430570.5189,5.60,-114.90,26.10,115.04
2024-09-20,06:21:16.081,473778.2552,6430570.5955,5.70,-114.90,26.10,115.04
2024-09-20,06:21:17.941,473774.2398,6430571.1376,6.30,-114.90,26.10,115.07
2024-09-20,06:21:19.782,473770.2843,6430570.8798,5.90,-114.90,26.20,115.05
2024-09-20,06:21:21.630,473766.2502,6430571.5132,6.50,-114.90,26.20,115.08
2024-09-20,06:21:23.488,473762.2664,6430571.1898,6.10,-114.90,26.20,115.06
2024-09-20,06:21:25.328,473758.2872,6430571.0428,5.80,-114.90,26.20,115.05
2024-09-20,06:21:27.177,473754.2372,6430571.3476,6.10,-114.90,26.20,115.06
2024-09-20,06:21:29.020,473750.2056,6430571.4946,6.30,-114.80,26.20,114.97
2024-09-20,06:21:30.860,473746.3007,6430571.3598,6.10,-114.90,26.10,115.06
2024-09-20,06:21:32.687,473742.2581,6430571.5008,6.40,-114.80,26.20,114.98
2024-09-20,06:21:34.538,473738.2933,6430571.8649,6.90,-114.80,26.10,115.01
2024-09-20,06:21:36.372,473734.2576,6430571.8840,7.00,-114.80,26.20,115.01
2024-09-20,06:21:40.033,473726.3559,6430572.0571,7.40,-114.80,26.10,115.04
2024-09-20,06:21:41.901,473722.3008,6430572.2257,7.50,-114.80,26.20,115.04
2024-09-20,06:21:43.744,473718.2736,6430572.6774,8.00,-114.70,26.10,114.98
2024-09-20,06:21:45.593,473714.2173,6430568.7581,4.00,-115.00,26.20,115.07
2024-09-20,06:21:49.291,473706.2644,6430572.6685,7.70,-114.80,26.20,115.06
2024-09-20,06:21:51.103,473702.3192,6430572.5204,7.40,-114.80,26.20,115.04
2024-09-20,06:21:52.943,473698.2517,6430571.8651,6.40,-114.80,26.30,114.98
2024-09-20,06:21:54.786,473694.3248,6430573.1603,7.50,-114.80,26.10,115.04
2024-09-20,06:21:56.627,473690.3058,6430573.1856,7.30,-114.80,26.20,115.03
2024-09-20,06:21:58.473,473686.2517,6430573.3086,7.20,-114.80,26.20,115.03
2024-09-20,06:22:00.306,473682.2290,6430573.1795,7.00,-114.80,26.20,115.01
2024-09-20,06:22:02.155,473678.2114,6430573.2431,7.00,-114.80,26.30,115.01
2024-09-20,06:22:03.994,473674.2160,6430573.1909,6.90,-114.80,26.20,115.01
2024-09-20,06:22:05.834,473670.2192,6430573.4795,7.20,-114.80,26.20,115.03
2024-09-20,06:22:07.690,473666.1857,6430573.7632,7.50,-114.80,26.20,115.04
2024-09-20,06:22:09.515,473662.1684,6430573.1354,6.80,-114.80,26.30,115.00
2024-09-20,06:22:11.365,473658.1725,6430573.6694,7.30,-114.80,26.20,115.03
2024-09-20,06:22:13.207,473654.0779,6430573.8983,7.40,-114.70,26.30,114.94
2024-09-20,06:22:15.044,473650.1092,6430574.6031,8.00,-114.70,26.30,114.98
2024-09-20,06:22:18.715,473642.1164,6430574.3079,7.10,-114.80,26.30,115.02
2024-09-20,06:22:20.550,473638.0298,6430574.1038,6.60,-114.80,26.30,114.99
2024-09-20,06:22:22.399,473634.0202,6430574.5591,6.70,-114.80,26.30,115.00
2024-09-20,06:22:24.241,473629.9663,6430574.6244,6.40,-114.80,26.30,114.98
2024-09-20,06:22:26.083,473625.9332,6430574.9181,6.30,-114.80,26.20,114.97
2024-09-20,06:22:27.928,473621.8892,6430574.7979,5.80,-114.80,26.20,114.95
2024-09-20,06:22:29.763,473617.8439,6430575.1413,5.80,-114.80,26.30,114.95
2024-09-20,06:22:31.620,473613.7446,6430575.0304,5.40,-114.80,26.20,114.93
2024-09-20,06:22:35.295,473605.7346,6430575.2573,5.20,-114.90,26.20,115.02
2024-09-20,06:22:37.139,473601.6893,6430575.1243,4.90,-114.90,26.20,115.00
2024-09-20,06:22:38.972,473597.6355,6430575.4993,5.10,-114.90,26.10,115.01
2024-09-20,06:22:40.816,473593.5737,6430575.5312,5.00,-114.90,26.10,115.01
2024-09-20,06:22:42.665,473589.5481,6430575.9423,5.20,-114.90,26.10,115.02
2024-09-20,06:22:44.501,473585.4774,6430576.0541,5.30,-114.90,26.10,115.02
2024-09-20,06:22:46.343,473581.4250,6430575.8378,5.00,-114.90,26.10,115.01
2024-09-20,06:22:48.186,473577.3897,6430576.2597,5.30,-114.90,26.00,115.02
2024-09-20,06:22:51.869,473569.3886,6430576.6613,5.50,-115.00,26.00,115.13
2024-09-20,06:22:53.711,473565.1978,6430577.2629,5.90,-114.90,26.00,115.05
2024-09-20,06:22:55.537,473561.2198,6430576.7563,5.20,-115.00,26.00,115.12
2024-09-20,06:22:57.373,473557.0724,6430577.1638,5.30,-114.90,26.00,115.02
2024-09-20,06:22:59.210,473553.2307,6430577.6156,5.40,-115.10,26.20,115.23
2024-09-20,06:23:01.053,473481.7964,6430577.7865,2.20,-50.60,107.90,50.65
2024-09-20,06:23:05.924,473538.8685,6430577.9330,4.50,-115.60,26.20,115.69
2024-09-20,06:23:07.740,473534.8376,6430578.4942,4.80,-115.60,26.30,115.70
2024-09-20,06:23:09.582,473530.8412,6430578.0743,4.10,-115.70,26.20,115.77
2024-09-20,06:23:11.418,473526.7906,6430578.6691,4.40,-115.70,26.20,115.78
2024-09-20,06:23:13.248,473522.7452,6430578.6074,4.20,-115.70,26.20,115.78
2024-09-20,06:23:16.942,473514.5539,6430578.7943,3.90,-115.70,26.30,115.77
2024-09-20,06:23:18.793,473510.4672,6430579.3640,4.20,-115.70,26.20,115.78
2024-09-20,06:23:20.624,473506.4438,6430579.2914,3.90,-115.70,26.20,115.77
2024-09-20,06:23:22.460,473502.3750,6430579.7586,4.20,-115.70,26.20,115.78
2024-09-20,06:23:24.304,473498.3101,6430579.6029,3.90,-115.70,26.30,115.77
2024-09-20,06:23:26.141,473494.2428,6430579.7609,4.00,-115.70,26.20,115.77
2024-09-20,06:23:27.993,473490.1554,6430579.9579,4.20,-115.70,26.20,115.78
2024-09-20,06:23:29.820,473486.1338,6430579.9693,4.20,-115.70,26.20,115.78
2024-09-20,06:23:31.650,473482.1223,6430580.2874,4.60,-115.70,26.20,115.79
2024-09-20,06:23:33.518,473477.8742,6430580.2073,4.60,-115.60,26.20,115.69
2024-09-20,06:23:35.351,473473.8186,6430578.2433,2.70,-115.70,26.30,115.73
2024-09-20,06:23:37.188,473469.8289,6430580.6524,5.20,-115.60,26.20,115.72
2024-09-20,06:23:39.024,473465.7942,6430581.1746,5.70,-115.60,26.20,115.74
2024-09-20,06:23:40.868,473461.7202,6430581.0826,5.60,-115.60,26.20,115.74
2024-09-20,06:23:42.716,473457.6265,6430581.4786,6.00,-115.60,26.20,115.76
2024-09-20,06:23:44.546,473453.6030,6430581.1814,5.60,-115.60,26.20,115.74
2024-09-20,06:23:46.384,473449.5406,6430581.4900,5.80,-115.60,26.20,115.75
2024-09-20,06:23:48.224,473445.5121,6430582.0247,6.20,-115.60,26.20,115.77
2024-09-20,06:23:50.077,473441.4164,6430582.1318,6.20,-115.60,26.20,115.77
2024-09-20,06:23:51.927,473437.3220,6430581.7097,5.60,-115.60,26.10,115.74
2024-09-20,06:23:53.765,473433.2907,6430582.3193,6.30,-115.60,26.20,115.77
2024-09-20,06:23:55.602,473429.2135,6430582.0474,6.00,-115.60,26.10,115.76
2024-09-20,06:23:57.435,473425.1503,6430582.2377,6.20,-115.60,26.10,115.77
2024-09-20,06:23:59.276,473421.1061,6430582.2256,6.30,-115.60,26.10,115.77
2024-09-20,06:24:01.129,473417.0213,6430582.2137,6.40,-115.60,26.10,115.78
2024-09-20,06:24:02.971,473413.0862,6430583.1564,7.40,-115.70,26.20,115.94
2024-09-20,06:24:04.807,473409.2507,6430583.0064,7.30,-115.90,26.20,116.13
2024-09-20,06:24:08.469,473401.2912,6430583.0762,7.20,-116.00,26.10,116.22
2024-09-20,06:24:10.329,473397.1357,6430583.0035,6.90,-116.00,26.20,116.21
2024-09-20,06:24:12.173,473393.1281,6430583.1012,6.70,-116.10,26.20,116.29
2024-09-20,06:24:14.018,473389.0241,6430582.9609,6.20,-116.10,26.20,116.27
