Date,Sonardyne Time,SSS CoG Easting,SSS CoG Northing,Sonardyne X,Sonardyne Y,Sonardyne Z,Sonardyne Range
2024-08-30,23:33:17.064,493827.1588,6454956.1992,0.30,-54.90,5.40,54.90
2024-08-30,23:33:18.897,493831.7057,6454956.0432,0.90,-54.90,5.40,54.91
2024-08-30,23:33:20.734,493835.0205,6454956.1809,1.00,-56.00,1.00,56.01
2024-08-30,23:33:22.570,493840.6393,6454957.0675,0.60,-55.00,5.40,55.00
2024-08-30,23:33:24.407,493845.2386,6454957.8815,0.10,-54.90,5.40,54.90
2024-08-30,23:33:26.233,493849.8178,6454957.5718,0.70,-54.90,5.40,54.90
2024-08-30,23:33:28.082,493854.3498,6454958.2302,0.30,-54.90,5.50,54.90
2024-08-30,23:33:29.913,493858.8344,6454958.0377,0.70,-55.00,5.30,55.00
2024-08-30,23:33:31.752,493863.3482,6454958.9433,0.00,-55.00,5.40,55.00
2024-08-30,23:33:33.586,493867.8487,6454959.0194,0.10,-55.00,5.30,55.00
2024-08-30,23:33:35.430,493872.4567,6454958.6405,0.70,-55.00,5.30,55.00
2024-08-30,23:33:37.277,493876.9096,6454959.7645,-0.20,-55.10,5.20,55.10
2024-08-30,23:33:39.119,493881.5631,6454959.9644,-0.20,-55.00,5.10,55.00
2024-08-30,23:33:40.939,493886.1239,6454959.7930,0.30,-55.00,5.20,55.00
2024-08-30,23:33:42.793,493890.6408,6454959.8022,0.60,-55.10,5.20,55.10
2024-08-30,23:33:44.611,493895.1594,6454960.5982,0.10,-55.00,5.20,55.00
2024-08-30,23:33:46.458,493899.7758,6454961.1164,0.00,-55.00,5.20,55.00
2024-08-30,23:33:48.287,493904.2970,6454961.2282,0.20,-55.00,5.30,55.00
2024-08-30,23:33:50.125,493908.8796,6454961.2719,0.50,-55.00,5.20,55.00
2024-08-30,23:33:51.953,493913.4662,6454961.4467,0.70,-55.00,5.30,55.00
2024-08-30,23:33:53.796,493918.0137,6454962.0821,0.30,-55.00,5.40,55.00
2024-08-30,23:33:55.624,493922.5607,6454961.7692,0.90,-55.00,5.40,55.01
2024-08-30,23:33:57.465,493927.0160,6454962.4972,0.40,-55.10,5.40,55.10
2024-08-30,23:33:59.298,493931.4807,6454963.0779,0.00,-55.20,5.50,55.20
2024-08-30,23:34:01.127,493935.9179,6454962.9680,0.30,-55.30,5.50,55.30
2024-08-30,23:34:02.963,493940.3807,6454963.3497,0.10,-55.40,5.60,55.40
2024-08-30,23:34:04.798,493944.8619,6454963.6962,-0.10,-55.50,5.60,55.50
2024-08-30,23:34:06.637,493949.2865,6454963.5307,0.20,-55.70,5.60,55.70
2024-08-30,23:34:08.475,493954.4718,6454964.3989,-0.40,-55.20,10.00,55.20
2024-08-30,23:34:10.315,493958.3370,6454964.1125,0.00,-55.80,5.60,55.80
2024-08-30,23:34:12.140,493962.7553,6454964.6517,-0.40,-55.90,5.50,55.90
2024-08-30,23:34:13.978,493967.3689,6454964.2309,0.30,-55.90,5.50,55.90
2024-08-30,23:34:15.817,493971.9280,6454964.9377,-0.10,-55.90,5.50,55.90
2024-08-30,23:34:19.485,493981.0526,6454965.0914,0.40,-55.90,5.50,55.90
2024-08-30,23:34:21.314,493985.6201,6454965.7973,0.10,-55.90,5.60,55.90
2024-08-30,23:34:23.145,493990.1569,6454965.7829,0.40,-55.90,5.60,55.90
2024-08-30,23:34:24.986,493994.6924,6454966.4199,0.10,-55.90,5.60,55.90
2024-08-30,23:34:26.819,493999.4013,6454966.5655,0.30,-55.80,5.70,55.80
2024-08-30,23:34:28.660,494003.9597,6454966.7758,0.30,-55.80,5.60,55.80
2024-08-30,23:34:30.487,494008.5028,6454966.8215,0.50,-55.80,5.60,55.80
2024-08-30,23:34:32.324,494012.9932,6454967.1842,0.40,-55.90,5.60,55.90
2024-08-30,23:34:34.162,494017.6611,6454967.5063,0.20,-55.80,5.60,55.80
2024-08-30,23:34:35.998,494022.2575,6454967.6873,0.20,-55.80,5.60,55.80
2024-08-30,23:34:37.828,494026.6873,6454968.1609,-0.10,-55.90,5.60,55.90
2024-08-30,23:34:39.670,494031.2731,6454968.1922,0.00,-55.90,5.60,55.90
2024-08-30,23:34:41.505,494035.8429,6454968.5425,-0.10,-55.90,5.50,55.90
2024-08-30,23:34:43.346,494040.4088,6454969.0458,-0.40,-55.90,5.50,55.90
2024-08-30,23:34:45.172,494045.0181,6454968.2899,0.60,-55.90,5.50,55.90
2024-08-30,23:34:46.999,494049.5258,6454969.6361,-0.40,-55.90,5.50,55.90
2024-08-30,23:34:48.841,494054.1287,6454969.4491,0.10,-55.90,5.50,55.90
2024-08-30,23:34:50.683,494058.6820,6454970.2372,-0.30,-55.90,5.50,55.90
2024-08-30,23:34:52.521,494063.2926,6454969.9751,0.40,-55.90,5.60,55.90
2024-08-30,23:34:54.354,494067.8440,6454970.6718,0.10,-55.90,5.60,55.90
2024-08-30,23:34:56.176,494072.4841,6454970.8767,0.30,-55.80,5.60,55.80
2024-08-30,23:34:58.007,494076.9993,6454971.3445,0.20,-55.80,5.70,55.80
2024-08-30,23:34:59.844,494081.5635,6454972.0351,-0.10,-55.80,5.70,55.80
2024-08-30,23:35:01.683,494086.1604,6454971.8977,0.30,-55.80,5.70,55.80
2024-08-30,23:35:03.526,494090.7351,6454972.3644,0.10,-55.80,5.80,55.80
2024-08-30,23:35:09.049,494104.5078,6454972.7486,0.30,-55.80,5.60,55.80
2024-08-30,23:35:10.877,494109.0776,6454973.6856,-0.40,-55.80,5.60,55.80
2024-08-30,23:35:12.708,494113.6067,6454973.8700,-0.50,-55.80,5.60,55.80
2024-08-30,23:35:14.556,494118.2524,6454973.8287,-0.30,-55.80,5.60,55.80
2024-08-30,23:35:16.379,494122.7429,6454973.4024,0.40,-55.90,5.50,55.90
2024-08-30,23:35:18.213,494127.1852,6454974.8308,-0.90,-55.90,5.50,55.91
2024-08-30,23:35:20.045,494131.8901,6454974.7241,-0.50,-55.80,5.50,55.80
2024-08-30,23:35:21.879,494136.4044,6454974.5747,0.00,-55.90,5.50,55.90
2024-08-30,23:35:23.722,494140.9756,6454974.9690,-0.10,-55.90,5.50,55.90
2024-08-30,23:35:25.548,494145.4980,6454975.5019,-0.20,-55.90,5.50,55.90
2024-08-30,23:35:27.394,494150.0913,6454975.3666,0.30,-55.90,5.50,55.90
2024-08-30,23:35:29.223,494154.6120,6454976.5644,-0.50,-55.90,5.60,55.90
2024-08-30,23:35:31.073,494159.2293,6454976.2872,0.20,-55.90,5.60,55.90
2024-08-30,23:35:35.898,494171.3811,6454976.9653,0.40,-55.80,5.70,55.80
2024-08-30,23:35:37.730,494175.9315,6454976.9413,0.60,-55.80,5.70,55.80
2024-08-30,23:35:39.572,494180.5144,6454977.4238,0.40,-55.80,5.70,55.80
2024-08-30,23:35:41.415,494185.1496,6454977.5412,0.50,-55.80,5.60,55.80
2024-08-30,23:35:43.247,494189.6584,6454978.2391,-0.10,-55.80,5.70,55.80
2024-08-30,23:35:45.084,494194.2397,6454978.3615,0.00,-55.80,5.60,55.80
2024-08-30,23:35:46.909,494198.8103,6454977.9346,0.60,-55.80,5.60,55.80
2024-08-30,23:35:48.743,494203.3607,6454978.5572,0.20,-55.80,5.50,55.80
2024-08-30,23:35:50.571,494207.8391,6454979.5748,-0.50,-55.80,5.60,55.80
2024-08-30,23:35:52.412,494212.4580,6454979.2506,0.10,-55.80,5.60,55.80
2024-08-30,23:35:54.259,494217.0163,6454979.1359,0.60,-55.90,5.60,55.90
2024-08-30,23:35:56.097,494221.5440,6454980.0338,0.10,-55.90,5.50,55.90
2024-08-30,23:35:57.947,494226.8495,6454980.5913,0.00,-55.30,10.00,55.30
2024-08-30,23:35:59.777,494228.9255,6454979.6929,1.20,-57.90,10.80,57.91
2024-08-30,23:36:01.613,494235.3278,6454980.8776,0.40,-55.80,5.60,55.80
2024-08-30,23:36:03.457,494239.9464,6454981.4955,0.10,-55.80,5.60,55.80
2024-08-30,23:36:08.296,494251.9955,6454982.3444,0.00,-55.80,5.60,55.80
2024-08-30,23:36:10.135,494256.5592,6454982.3057,0.30,-55.80,5.60,55.80
2024-08-30,23:36:11.974,494261.1601,6454982.4672,0.30,-55.80,5.60,55.80
2024-08-30,23:36:13.798,494265.7414,6454982.7299,0.20,-55.80,5.60,55.80
2024-08-30,23:36:15.636,494270.2075,6454983.4784,-0.30,-55.90,5.50,55.90
2024-08-30,23:36:17.468,494274.7572,6454983.4852,-0.20,-55.90,5.50,55.90
2024-08-30,23:36:19.291,494279.2927,6454983.7841,-0.30,-55.90,5.50,55.90
2024-08-30,23:36:21.132,494283.9200,6454983.3516,0.50,-55.90,5.40,55.90
2024-08-30,23:36:22.960,494288.4451,6454984.5707,-0.50,-55.90,5.40,55.90
2024-08-30,23:36:24.796,494293.0230,6454984.9229,-0.50,-55.90,5.40,55.90
2024-08-30,23:36:26.641,494297.6407,6454984.7410,0.10,-55.90,5.40,55.90
2024-08-30,23:36:28.481,494302.2069,6454985.0851,0.10,-55.90,5.40,55.90
2024-08-30,23:36:30.317,494306.8049,6454985.3008,0.30,-55.90,5.50,55.90
2024-08-30,23:36:32.145,494311.3360,6454985.8839,0.10,-55.90,5.60,55.90
2024-08-30,23:36:33.987,494316.0285,6454986.0968,0.20,-55.80,5.70,55.80
2024-08-30,23:36:35.815,494320.5549,6454986.7296,-0.10,-55.80,5.80,55.80
2024-08-30,23:36:37.657,494325.2071,6454986.7371,0.10,-55.80,5.80,55.80
2024-08-30,23:36:39.491,494329.7569,6454986.8503,0.20,-55.80,5.70,55.80
2024-08-30,23:36:41.330,494334.3564,6454986.9719,0.30,-55.80,5.70,55.80
2024-08-30,23:36:43.175,494338.9465,6454986.9805,0.40,-55.80,5.70,55.80
2024-08-30,23:36:44.999,494343.5324,6454987.6419,-0.10,-55.80,5.70,55.80
2024-08-30,23:36:46.830,494348.1016,6454987.5407,0.20,-55.80,5.60,55.80
2024-08-30,23:36:48.672,494352.6684,6454987.9803,-0.10,-55.80,5.50,55.80
2024-08-30,23:36:50.501,494357.2690,6454988.2125,-0.10,-55.80,5.50,55.80
2024-08-30,23:36:52.337,494361.8909,6454988.0640,0.30,-55.80,5.50,55.80
2024-08-30,23:36:54.174,494366.2971,6454988.8087,-0.20,-55.90,5.50,55.90
2024-08-30,23:36:56.009,494370.9835,6454989.2245,-0.30,-55.80,5.50,55.80
2024-08-30,23:36:57.841,494375.5415,6454990.1096,-0.80,-55.80,5.60,55.81
2024-08-30,23:36:59.674,494380.0766,6454990.2346,-0.60,-55.80,5.60,55.80
2024-08-30,23:37:01.522,494384.7313,6454990.3446,-0.30,-55.80,5.60,55.80
2024-08-30,23:37:03.357,494389.3204,6454990.7419,-0.30,-55.80,5.70,55.80
2024-08-30,23:37:05.191,494393.8706,6454990.7432,0.00,-55.80,5.70,55.80
2024-08-30,23:37:07.021,494398.4890,6454990.5899,0.50,-55.80,5.70,55.80
2024-08-30,23:37:08.860,494403.0884,6454990.7114,0.70,-55.80,5.70,55.80
2024-08-30,23:37:10.698,494407.6597,6454991.3646,0.30,-55.80,5.70,55.80
2024-08-30,23:37:12.535,494412.2105,6454991.6605,0.30,-55.80,5.70,55.80
2024-08-30,23:37:14.376,494416.8310,6454992.3124,-0.10,-55.80,5.70,55.80
2024-08-30,23:37:16.205,494421.3754,6454992.5098,-0.10,-55.80,5.60,55.80
2024-08-30,23:37:18.041,494425.9632,6454992.6698,0.00,-55.80,5.60,55.80
2024-08-30,23:37:19.874,494430.5199,6454992.5826,0.30,-55.80,5.60,55.80
2024-08-30,23:37:21.706,494435.1257,6454992.4842,0.60,-55.80,5.50,55.80
2024-08-30,23:37:23.538,494439.7087,6454993.0081,0.30,-55.80,5.60,55.80
2024-08-30,23:37:25.382,494444.2047,6454993.4034,0.10,-55.90,5.60,55.90
2024-08-30,23:37:27.220,494448.7905,6454993.7696,0.00,-55.90,5.60,55.90
2024-08-30,23:37:29.046,494453.3474,6454993.8029,0.20,-55.90,5.50,55.90
2024-08-30,23:37:30.877,494457.8781,6454994.3606,-0.10,-55.90,5.50,55.90
2024-08-30,23:37:32.712,494462.4580,6454994.9671,-0.40,-55.90,5.60,55.90
2024-08-30,23:37:34.551,494467.1675,6454994.8655,0.00,-55.80,5.50,55.80
2024-08-30,23:37:36.371,494471.7031,6454995.5687,-0.40,-55.80,5.60,55.80
2024-08-30,23:37:38.222,494476.3598,6454995.6090,-0.10,-55.80,5.60,55.80
2024-08-30,23:37:40.046,494480.9169,6454995.6357,0.20,-55.80,5.60,55.80
2024-08-30,23:37:41.889,494485.5217,6454996.1725,0.00,-55.80,5.70,55.80
2024-08-30,23:37:43.721,494490.1298,6454996.2415,0.20,-55.80,5.70,55.80
2024-08-30,23:37:45.551,494494.6646,6454996.7042,0.00,-55.80,5.60,55.80
2024-08-30,23:37:47.382,494499.2702,6454997.0800,-0.10,-55.80,5.70,55.80
2024-08-30,23:37:49.223,494503.8537,6454997.5576,-0.40,-55.80,5.60,55.80
2024-08-30,23:37:51.070,494508.5038,6454996.9405,0.40,-55.80,5.70,55.80
2024-08-30,23:37:52.902,494513.0777,6454997.7381,-0.20,-55.80,5.70,55.80
2024-08-30,23:37:54.737,494517.6582,6454997.4164,0.30,-55.80,5.60,55.80
2024-08-30,23:37:56.577,494522.2574,6454998.6409,-0.70,-55.80,5.60,55.80
2024-08-30,23:37:58.405,494526.8552,6454998.0818,0.10,-55.80,5.60,55.80
2024-08-30,23:38:00.239,494531.4545,6454998.5707,-0.10,-55.80,5.60,55.80
2024-08-30,23:38:02.076,494536.0292,6454998.6643,0.10,-55.80,5.60,55.80
2024-08-30,23:38:03.907,494540.5837,6454999.4910,-0.40,-55.80,5.60,55.80
2024-08-30,23:38:05.742,494545.1884,6454999.6904,-0.20,-55.80,5.60,55.80
2024-08-30,23:38:07.575,494549.7700,6454999.4904,0.40,-55.80,5.60,55.80
2024-08-30,23:38:09.407,494554.3770,6454999.5373,0.70,-55.80,5.70,55.80
2024-08-30,23:38:11.253,494558.9524,6455000.4891,0.10,-55.80,5.60,55.80
2024-08-30,23:38:13.087,494563.5638,6455000.8910,0.00,-55.80,5.80,55.80
2024-08-30,23:38:14.924,494568.1462,6455001.1442,0.00,-55.80,5.70,55.80
2024-08-30,23:38:16.753,494572.7496,6455000.5097,0.90,-55.80,5.70,55.81
2024-08-30,23:38:18.597,494577.3243,6455001.5032,0.10,-55.80,5.70,55.80
2024-08-30,23:38:20.431,494581.9218,6455001.8183,0.00,-55.80,5.70,55.80
2024-08-30,23:38:22.261,494586.5092,6455002.2829,-0.30,-55.80,5.50,55.80
2024-08-30,23:38:24.105,494591.1251,6455002.5037,-0.40,-55.80,5.60,55.80
2024-08-30,23:38:25.923,494595.6742,6455002.8041,-0.50,-55.80,5.50,55.80
2024-08-30,23:38:27.768,494600.2859,6455002.8599,-0.40,-55.80,5.60,55.80
2024-08-30,23:38:29.607,494604.9100,6455002.7001,-0.10,-55.80,5.50,55.80
2024-08-30,23:38:31.440,494609.4276,6455002.9541,-0.10,-55.90,5.50,55.90
2024-08-30,23:38:33.274,494613.9760,6455003.3796,-0.30,-55.90,5.50,55.90
2024-08-30,23:38:35.104,494618.6698,6455003.9660,-0.60,-55.80,5.50,55.80
2024-08-30,23:38:36.940,494623.3109,6455003.7378,0.00,-55.80,5.60,55.80
2024-08-30,23:38:38.767,494627.8487,6455004.0753,0.00,-55.80,5.60,55.80
2024-08-30,23:38:40.613,494632.4266,6455004.9335,-0.50,-55.80,5.60,55.80
2024-08-30,23:38:42.450,494637.0587,6455004.6804,0.20,-55.80,5.60,55.80
2024-08-30,23:38:44.289,494641.6554,6455004.7928,0.40,-55.80,5.70,55.80
2024-08-30,23:38:46.117,494646.1932,6455005.2744,0.20,-55.80,5.70,55.80
2024-08-30,23:38:47.954,494650.7757,6455006.0392,-0.20,-55.80,5.80,55.80
2024-08-30,23:38:49.800,494655.5359,6455006.1245,-0.10,-55.70,5.80,55.70
2024-08-30,23:38:51.635,494660.0575,6455006.9945,-0.80,-55.70,5.80,55.71
2024-08-30,23:38:53.469,494664.7181,6455006.4252,0.00,-55.70,5.70,55.70
2024-08-30,23:38:55.298,494669.1366,6455007.1345,-0.60,-55.80,5.60,55.80
2024-08-30,23:38:57.144,494673.7739,6455007.5950,-0.90,-55.80,5.60,55.81
2024-08-30,23:38:58.967,494678.3726,6455007.1150,-0.20,-55.80,5.60,55.80
2024-08-30,23:39:00.812,494682.9721,6455007.3898,-0.30,-55.80,5.60,55.80
2024-08-30,23:39:02.640,494687.5916,6455007.4146,-0.10,-55.80,5.60,55.80
2024-08-30,23:39:04.485,494692.2012,6455007.4162,0.20,-55.80,5.50,55.80
2024-08-30,23:39:06.320,494696.6680,6455008.1530,-0.20,-55.90,5.50,55.90
2024-08-30,23:39:08.152,494701.3214,6455008.4087,-0.10,-55.80,5.60,55.80
2024-08-30,23:39:09.987,494705.9422,6455008.4415,0.30,-55.80,5.60,55.80
2024-08-30,23:39:11.832,494710.5140,6455009.3145,-0.10,-55.80,5.60,55.80
2024-08-30,23:39:13.657,494715.0437,6455009.7619,-0.10,-55.80,5.50,55.80
2024-08-30,23:39:15.502,494719.7033,6455009.9797,0.10,-55.80,5.60,55.80
2024-08-30,23:39:17.334,494724.2800,6455009.9803,0.50,-55.80,5.60,55.80
2024-08-30,23:39:19.168,494728.8568,6455010.8405,0.00,-55.80,5.70,55.80
2024-08-30,23:39:21.002,494733.4179,6455011.7676,-0.60,-55.80,5.70,55.80
2024-08-30,23:39:22.841,494738.0621,6455011.4907,-0.10,-55.80,5.70,55.80
2024-08-30,23:39:24.673,494742.6628,6455010.9111,0.70,-55.80,5.70,55.80
2024-08-30,23:39:26.518,494747.2504,6455011.4332,0.40,-55.80,5.70,55.80
2024-08-30,23:39:28.341,494751.8554,6455011.8578,0.10,-55.80,5.70,55.80
2024-08-30,23:39:30.195,494756.4349,6455012.4139,-0.30,-55.80,5.60,55.80
2024-08-30,23:39:32.019,494761.0373,6455011.9870,0.30,-55.80,5.50,55.80
2024-08-30,23:39:33.861,494765.5620,6455012.7452,-0.30,-55.90,5.50,55.90
2024-08-30,23:39:35.693,494770.1386,6455012.8681,-0.20,-55.90,5.50,55.90
2024-08-30,23:39:37.536,494774.7849,6455012.6079,0.30,-55.90,5.50,55.90
2024-08-30,23:39:39.376,494779.3408,6455013.4595,-0.30,-55.90,5.50,55.90
2024-08-30,23:39:41.220,494783.9666,6455013.4572,0.00,-55.90,5.40,55.90
2024-08-30,23:39:43.042,494788.5902,6455013.5636,0.20,-55.90,5.50,55.90
2024-08-30,23:39:44.880,494793.1528,6455014.4946,-0.40,-55.90,5.50,55.90
2024-08-30,23:39:46.734,494797.7589,6455014.7198,-0.20,-55.90,5.50,55.90
2024-08-30,23:39:48.569,494802.4675,6455014.9409,0.00,-55.80,5.50,55.80
2024-08-30,23:39:50.406,494806.9859,6455015.1398,0.20,-55.90,5.60,55.90
2024-08-30,23:39:52.251,494811.6785,6455015.5646,0.20,-55.80,5.60,55.80
2024-08-30,23:39:54.079,494816.2453,6455015.4332,0.70,-55.80,5.60,55.80
2024-08-30,23:39:55.913,494820.7820,6455016.8262,-0.40,-55.80,5.60,55.80
2024-08-30,23:40:02.762,494837.9853,6455017.6087,-0.20,-55.80,5.70,55.80
2024-08-30,23:40:03.685,494840.2887,6455017.8499,-0.30,-55.80,5.60,55.80
2024-08-30,23:40:05.537,494844.9110,6455017.7452,-0.10,-55.80,5.50,55.80
2024-08-30,23:40:07.383,494849.7155,6455018.7384,-0.90,-55.60,5.30,55.61
2024-08-30,23:40:09.210,494854.5669,6455019.1202,-1.00,-55.30,5.10,55.31
2024-08-30,23:40:11.044,494859.4973,6455018.8492,-0.60,-55.00,5.10,55.00
2024-08-30,23:40:12.872,494864.1037,6455018.3381,0.10,-55.00,5.20,55.00
2024-08-30,23:40:14.707,494868.6770,6455019.1916,-0.40,-55.00,5.20,55.00
2024-08-30,23:40:16.551,494873.3070,6455018.8766,0.10,-55.00,5.20,55.00
2024-08-30,23:40:18.392,494877.9892,6455019.3408,-0.10,-54.90,5.10,54.90
2024-08-30,23:40:20.222,494882.4532,6455020.4379,-0.80,-55.00,5.30,55.01
2024-08-30,23:40:22.065,494887.0895,6455020.2634,-0.30,-55.00,5.30,55.00
2024-08-30,23:40:23.893,494891.6393,6455020.5650,-0.30,-55.00,5.30,55.00
2024-08-30,23:40:25.726,494896.2450,6455020.8221,-0.10,-55.00,5.50,55.00
2024-08-30,23:40:27.574,494900.7428,6455021.0255,0.10,-55.10,5.40,55.10
2024-08-30,23:40:29.397,494905.3038,6455021.0914,0.40,-55.10,5.40,55.10
2024-08-30,23:40:31.233,494909.8821,6455022.0126,-0.10,-55.10,5.40,55.10
2024-08-30,23:40:33.080,494914.5065,6455022.0485,0.20,-55.10,5.40,55.10
2024-08-30,23:40:34.909,494919.1346,6455021.9534,0.60,-55.10,5.50,55.10
2024-08-30,23:40:36.744,494923.7268,6455022.5709,0.30,-55.10,5.50,55.10
2024-08-30,23:40:38.581,494928.3388,6455022.8548,0.20,-55.10,5.40,55.10
2024-08-30,23:40:40.418,494932.8831,6455023.2791,0.00,-55.10,5.40,55.10
2024-08-30,23:40:42.259,494937.5396,6455022.5488,0.90,-55.10,5.40,55.11
2024-08-30,23:40:44.098,494942.0552,6455024.5335,-0.90,-55.10,5.40,55.11
2024-08-30,23:40:45.933,494946.6859,6455024.1692,-0.40,-55.10,5.30,55.10
2024-08-30,23:40:47.762,494951.2199,6455024.1219,-0.20,-55.20,5.30,55.20
2024-08-30,23:40:49.599,494955.8014,6455023.9139,0.20,-55.20,5.20,55.20
2024-08-30,23:40:51.432,494960.3828,6455024.5986,-0.30,-55.20,5.20,55.20
2024-08-30,23:40:53.279,494964.9615,6455025.4583,-0.90,-55.20,5.10,55.21
2024-08-30,23:40:55.114,494969.6141,6455024.9576,-0.10,-55.20,5.20,55.20
2024-08-30,23:40:56.950,494974.2136,6455025.1841,0.00,-55.20,5.10,55.20
2024-08-30,23:40:58.781,494978.7245,6455026.3696,-0.80,-55.20,5.30,55.21
2024-08-30,23:41:00.625,494983.4311,6455025.6062,0.40,-55.20,5.20,55.20
2024-08-30,23:41:02.460,494987.9267,6455026.7261,-0.30,-55.20,5.30,55.20
2024-08-30,23:41:04.291,494992.5405,6455026.9942,-0.10,-55.20,5.30,55.20
2024-08-30,23:41:06.145,494997.3139,6455027.0267,0.30,-55.10,5.40,55.10
2024-08-30,23:41:07.981,495001.8472,6455027.4644,0.20,-55.10,5.40,55.10
2024-08-30,23:41:09.809,495006.4137,6455028.7235,-0.70,-55.10,5.40,55.10
2024-08-30,23:41:11.657,495011.0729,6455028.1383,0.20,-55.10,5.50,55.10
2024-08-30,23:41:13.481,495015.6183,6455028.4429,0.10,-55.10,5.40,55.10
2024-08-30,23:41:15.336,495020.2469,6455029.3857,-0.60,-55.10,5.40,55.10
2024-08-30,23:41:17.162,495024.8573,6455028.5642,0.40,-55.10,5.40,55.10
2024-08-30,23:41:19.001,495029.4436,6455029.5341,-0.50,-55.10,5.40,55.10
2024-08-30,23:41:20.831,495034.0937,6455029.2858,-0.10,-55.10,5.40,55.10
2024-08-30,23:41:22.668,495038.6239,6455029.0739,0.20,-55.20,5.20,55.20
2024-08-30,23:41:24.502,495043.1888,6455029.3778,0.00,-55.20,5.30,55.20
2024-08-30,23:41:26.339,495047.7536,6455030.4702,-0.90,-55.20,5.20,55.21
2024-08-30,23:41:28.168,495052.4098,6455030.1896,-0.40,-55.20,5.20,55.20
2024-08-30,23:41:30.014,495057.0139,6455030.4454,-0.40,-55.20,5.20,55.20
2024-08-30,23:41:31.843,495061.6265,6455030.5447,-0.20,-55.20,5.20,55.20
2024-08-30,23:41:33.684,495066.2633,6455030.6100,0.10,-55.20,5.20,55.20
2024-08-30,23:41:35.517,495070.8017,6455031.1723,-0.10,-55.20,5.30,55.20
2024-08-30,23:41:37.357,495075.4527,6455032.1032,-0.60,-55.10,5.30,55.10
2024-08-30,23:41:39.191,495080.1250,6455031.5669,0.40,-55.10,5.40,55.10
2024-08-30,23:41:41.033,495084.5994,6455032.4753,-0.10,-55.20,5.30,55.20
2024-08-30,23:41:42.864,495089.3481,6455031.7473,1.00,-55.10,5.40,55.11
2024-08-30,23:41:44.704,495093.9115,6455033.1193,0.00,-55.10,5.40,55.10
2024-08-30,23:41:46.536,495098.3912,6455033.3434,0.10,-55.20,5.40,55.20
2024-08-30,23:41:48.362,495103.0354,6455033.6054,0.10,-55.10,5.40,55.10
2024-08-30,23:41:50.198,495107.6734,6455033.4229,0.50,-55.10,5.40,55.10
2024-08-30,23:41:52.049,495112.3380,6455034.0298,0.10,-55.10,5.40,55.10
2024-08-30,23:41:53.869,495116.8101,6455034.2143,0.10,-55.20,5.40,55.20
2024-08-30,23:41:55.715,495121.3528,6455035.6468,-1.20,-55.20,5.30,55.21
2024-08-30,23:41:57.557,495126.0331,6455034.9128,-0.30,-55.20,5.30,55.20
2024-08-30,23:41:59.379,495130.6024,6455035.1380,-0.30,-55.20,5.10,55.20
2024-08-30,23:42:01.225,495135.2722,6455035.5112,-0.50,-55.20,5.20,55.20
2024-08-30,23:42:03.050,495139.7539,6455035.5700,-0.30,-55.30,5.10,55.30
2024-08-30,23:42:04.889,495144.4053,6455035.3681,0.20,-55.30,5.20,55.30
2024-08-30,23:42:06.714,495148.9938,6455035.1983,0.70,-55.30,5.10,55.30
2024-08-30,23:42:08.549,495153.5511,6455036.4848,-0.20,-55.30,5.10,55.30
2024-08-30,23:42:10.395,495158.2093,6455037.8822,-1.20,-55.20,5.10,55.21
2024-08-30,23:42:12.233,495162.8218,6455036.6730,0.40,-55.30,5.20,55.30
2024-08-30,23:42:14.058,495167.4486,6455037.8612,-0.40,-55.20,5.30,55.20
2024-08-30,23:42:15.905,495172.1678,6455037.1582,0.70,-55.20,5.30,55.20
2024-08-30,23:42:17.735,495176.7449,6455037.5812,0.60,-55.20,5.30,55.20
2024-08-30,23:42:19.590,495181.4087,6455038.3141,0.20,-55.20,5.30,55.20
2024-08-30,23:42:21.421,495185.9702,6455039.1686,-0.30,-55.20,5.40,55.20
2024-08-30,23:42:23.255,495190.6098,6455038.9256,0.20,-55.20,5.30,55.20
2024-08-30,23:42:25.098,495195.2206,6455039.4962,-0.10,-55.20,5.30,55.20
2024-08-30,23:42:26.943,495199.8655,6455040.0006,-0.30,-55.20,5.30,55.20
2024-08-30,23:42:28.767,495204.4243,6455039.6316,0.30,-55.30,5.20,55.30
2024-08-30,23:42:30.611,495209.0057,6455040.9637,-0.80,-55.30,5.20,55.31
2024-08-30,23:42:32.465,495213.7388,6455040.0982,0.30,-55.30,5.10,55.30
2024-08-30,23:42:34.293,495218.3136,6455040.7676,-0.20,-55.30,5.10,55.30
2024-08-30,23:42:36.132,495222.9750,6455040.5841,0.20,-55.30,5.10,55.30
2024-08-30,23:42:37.968,495227.5994,6455041.0090,0.00,-55.30,5.10,55.30
2024-08-30,23:42:39.797,495232.1561,6455042.0966,-0.90,-55.30,5.20,55.31
2024-08-30,23:42:41.633,495236.8330,6455041.8341,-0.40,-55.30,5.10,55.30
2024-08-30,23:42:43.460,495241.4992,6455040.9503,0.80,-55.30,5.10,55.31
2024-08-30,23:42:45.301,495246.0449,6455043.0381,-1.00,-55.30,5.20,55.31
2024-08-30,23:42:47.138,495250.7035,6455042.9349,-0.60,-55.30,5.20,55.30
2024-08-30,23:42:48.971,495255.4062,6455042.1466,0.60,-55.30,5.10,55.30
2024-08-30,23:42:50.799,495259.9357,6455043.8228,-0.70,-55.30,5.20,55.30
2024-08-30,23:42:52.646,495264.6449,6455043.9216,-0.40,-55.30,5.20,55.30
