Date,Sonardyne Time,SSS CoG Easting,SSS CoG Northing,Sonardyne X,Sonardyne Y,Sonardyne Z,Sonardyne Range
2024-09-18,10:54:43.262,475912.9200,6431493.1893,8.80,-107.40,23.80,107.76
2024-09-18,10:54:45.101,475909.3382,6431493.6297,9.20,-107.40,23.80,107.79
2024-09-18,10:54:46.951,475905.0266,6431494.0177,9.70,-107.20,23.90,107.64
2024-09-18,10:54:48.786,475901.0193,6431493.6032,9.40,-107.40,23.80,107.81
2024-09-18,10:54:50.628,475896.7502,6431493.7866,9.40,-107.30,23.90,107.71
2024-09-18,10:54:52.466,475892.6530,6431494.3771,10.10,-107.30,23.80,107.77
2024-09-18,10:54:54.302,475888.4602,6431494.9683,10.80,-107.20,23.90,107.74
2024-09-18,10:54:56.141,475884.3549,6431494.0903,9.90,-107.30,23.90,107.76
2024-09-18,10:54:57.992,475880.1405,6431493.9805,9.60,-107.30,23.90,107.73
2024-09-18,10:54:59.835,475875.9368,6431494.8400,10.20,-107.20,24.00,107.68
2024-09-18,10:55:01.692,475871.7461,6431494.6740,9.90,-107.20,24.00,107.66
2024-09-18,10:55:03.520,475867.5750,6431494.8410,9.70,-107.20,24.10,107.64
2024-09-18,10:55:05.362,475863.4600,6431494.8918,9.50,-107.20,24.10,107.62
2024-09-18,10:55:10.208,475852.6394,6431495.4198,9.20,-107.30,24.30,107.69
2024-09-18,10:55:12.036,475848.7293,6431495.5923,9.20,-107.50,24.50,107.89
2024-09-18,10:55:13.878,475844.7851,6431495.5533,8.90,-107.70,24.40,108.07
2024-09-18,10:55:15.723,475839.8982,6431495.5465,8.70,-107.00,24.10,107.35
2024-09-18,10:55:17.563,475835.6114,6431495.1953,8.30,-106.80,23.90,107.12
2024-09-18,10:55:19.412,475831.3197,6431495.9374,8.90,-106.60,24.00,106.97
2024-09-18,10:55:21.255,475827.0821,6431495.7925,8.60,-106.50,24.10,106.85
2024-09-18,10:55:24.925,475818.5914,6431496.0283,8.80,-106.20,23.90,106.56
2024-09-18,10:55:26.777,475814.2725,6431496.7046,9.60,-105.90,23.80,106.33
2024-09-18,10:55:28.633,475810.0105,6431496.6724,9.40,-105.80,23.90,106.22
2024-09-18,10:55:30.465,475805.6293,6431496.8436,9.20,-105.60,24.00,106.00
2024-09-18,10:55:32.299,475801.5375,6431497.2556,9.50,-105.50,23.90,105.93
2024-09-18,10:55:35.208,475794.7132,6431496.8133,8.60,-105.30,23.90,105.65
2024-09-18,10:55:37.049,475790.6542,6431497.4094,9.10,-105.20,23.90,105.59
2024-09-18,10:55:38.891,475786.4285,6431496.8273,8.20,-105.20,23.80,105.52
2024-09-18,10:55:40.720,475782.0482,6431497.5578,8.70,-104.80,23.60,105.16
2024-09-18,10:55:42.567,475777.7990,6431497.7171,8.90,-104.70,23.70,105.08
2024-09-18,10:55:44.397,475773.8104,6431498.2882,9.40,-104.60,23.70,105.02
2024-09-18,10:55:46.228,475769.6028,6431498.0373,9.10,-104.60,23.90,105.00
2024-09-18,10:55:48.064,475765.4686,6431498.2382,9.30,-104.50,23.80,104.91
2024-09-18,10:55:49.915,475761.4031,6431498.5148,9.60,-104.50,23.90,104.94
2024-09-18,10:55:51.758,475757.3237,6431498.5334,9.30,-104.50,23.90,104.91
2024-09-18,10:55:53.595,475753.1953,6431498.8776,9.50,-104.50,23.90,104.93
2024-09-18,10:55:55.419,475749.2013,6431498.9162,9.20,-104.50,23.80,104.90
2024-09-18,10:55:57.276,475745.0850,6431498.7158,8.50,-104.60,23.90,104.94
2024-09-18,10:55:59.102,475741.0869,6431499.0106,8.10,-104.70,23.90,105.01
2024-09-18,10:56:00.946,475736.9265,6431499.1818,7.70,-104.70,23.90,104.98
2024-09-18,10:56:02.791,475732.8712,6431499.2933,7.40,-104.70,23.80,104.96
2024-09-18,10:56:04.636,475728.8029,6431498.0275,5.40,-104.90,23.80,105.04
2024-09-18,10:56:06.480,475724.6322,6431499.7252,6.90,-104.70,23.90,104.93
2024-09-18,10:56:08.306,475720.6635,6431499.7539,6.60,-104.80,23.80,105.01
2024-09-18,10:56:10.172,475716.5097,6431500.1246,6.60,-104.80,23.80,105.01
2024-09-18,10:56:11.999,475712.4815,6431500.0852,6.50,-104.80,23.90,105.00
2024-09-18,10:56:13.831,475708.3767,6431500.4168,6.60,-104.80,23.90,105.01
2024-09-18,10:56:18.670,475697.6268,6431501.1634,7.30,-104.70,23.90,104.95
2024-09-18,10:56:20.513,475693.5593,6431501.8408,8.00,-104.70,23.80,105.01
2024-09-18,10:56:22.353,475689.4477,6431501.2411,7.40,-104.70,24.00,104.96
2024-09-18,10:56:24.195,475685.4413,6431501.3119,7.50,-104.80,24.00,105.07
2024-09-18,10:56:26.036,475681.5948,6431501.4410,7.70,-105.00,24.10,105.28
2024-09-18,10:56:27.865,475677.4677,6431502.1021,8.10,-105.00,24.10,105.31
2024-09-18,10:56:29.710,475673.4607,6431502.0066,8.10,-105.00,24.10,105.31
2024-09-18,10:56:31.562,475669.3669,6431502.1414,8.20,-105.00,24.20,105.32
2024-09-18,10:56:33.421,475665.2467,6431502.7761,8.80,-105.00,24.20,105.37
2024-09-18,10:56:35.247,475661.2720,6431502.5446,8.40,-105.10,24.00,105.44
2024-09-18,10:56:37.096,475657.1872,6431502.4444,8.30,-105.20,24.10,105.53
2024-09-18,10:56:38.938,475653.1405,6431502.6694,8.50,-105.10,24.10,105.44
2024-09-18,10:56:40.768,475649.0361,6431502.1689,7.90,-105.20,24.10,105.50
2024-09-18,10:56:42.611,475644.9381,6431502.6084,8.20,-105.20,24.10,105.52
2024-09-18,10:56:44.457,475640.9052,6431502.7121,8.40,-105.20,24.10,105.53
2024-09-18,10:56:46.297,475636.8313,6431502.7340,8.40,-105.20,24.10,105.53
2024-09-18,10:56:48.128,475632.6957,6431503.0399,8.60,-105.20,24.10,105.55
2024-09-18,10:56:49.973,475628.6428,6431502.9189,8.40,-105.20,24.10,105.53
2024-09-18,10:56:51.799,475624.4941,6431503.3211,8.80,-105.10,24.10,105.47
2024-09-18,10:56:53.646,475620.3583,6431502.9929,8.40,-105.10,24.10,105.44
2024-09-18,10:56:55.487,475616.2705,6431503.4367,8.80,-105.10,24.10,105.47
2024-09-18,10:56:57.315,475612.3457,6431503.4733,8.90,-105.10,24.10,105.48
2024-09-18,10:56:59.158,475608.2165,6431503.4973,8.80,-105.20,24.20,105.57
2024-09-18,10:57:00.986,475604.0770,6431504.4172,9.70,-105.00,24.20,105.45
2024-09-18,10:57:02.842,475599.9518,6431502.9587,8.40,-105.10,24.20,105.44
2024-09-18,10:57:04.703,475595.8319,6431503.7180,9.30,-105.00,24.20,105.41
2024-09-18,10:57:06.532,475591.7835,6431504.1257,9.80,-105.00,24.20,105.46
2024-09-18,10:57:08.362,475587.7691,6431503.7819,9.60,-105.10,24.30,105.54
2024-09-18,10:57:10.219,475584.1113,6431502.7744,8.80,-105.70,24.70,106.07
2024-09-18,10:57:12.059,475580.3827,6431504.5154,10.70,-105.80,24.70,106.34
2024-09-18,10:57:13.906,475576.2617,6431504.2968,10.80,-105.80,24.60,106.35
2024-09-18,10:57:15.733,475572.2455,6431504.3387,10.90,-105.80,24.60,106.36
2024-09-18,10:57:19.420,475564.1038,6431502.3779,8.90,-106.10,24.30,106.47
2024-09-18,10:57:21.252,475559.9930,6431505.1740,11.70,-105.70,24.40,106.35
2024-09-18,10:57:23.099,475555.9926,6431504.6744,11.00,-105.90,24.40,106.47
2024-09-18,10:57:24.938,475551.8801,6431504.5102,10.40,-106.00,24.40,106.51
2024-09-18,10:57:26.780,475547.6981,6431505.1117,10.80,-105.80,24.30,106.35
2024-09-18,10:57:28.623,475543.7782,6431505.3134,10.70,-105.90,24.30,106.44
2024-09-18,10:57:30.468,475539.5724,6431506.0168,10.90,-105.90,24.30,106.46
2024-09-18,10:57:32.303,475535.4352,6431505.0047,9.60,-105.90,24.40,106.33
2024-09-18,10:57:34.138,475531.6234,6431505.7119,10.00,-106.10,24.60,106.57
2024-09-18,10:57:35.969,475527.6120,6431505.3045,9.20,-106.30,24.50,106.70
2024-09-18,10:57:37.817,475523.5311,6431505.5760,9.20,-106.30,24.50,106.70
2024-09-18,10:57:39.661,475519.4071,6431505.4102,8.80,-106.30,24.40,106.66
2024-09-18,10:57:41.503,475515.2819,6431505.8744,9.00,-106.30,24.50,106.68
2024-09-18,10:57:43.341,475511.2147,6431505.9333,9.00,-106.30,24.40,106.68
2024-09-18,10:57:45.170,475507.1334,6431506.0329,9.00,-106.30,24.40,106.68
2024-09-18,10:57:47.018,475502.9431,6431506.0564,8.90,-106.30,24.40,106.67
2024-09-18,10:57:48.863,475498.9844,6431507.6546,10.40,-106.20,24.40,106.71
2024-09-18,10:57:55.541,475484.5507,6431505.1480,7.20,-107.10,24.60,107.34
2024-09-18,10:57:57.387,475480.8149,6431506.4884,8.20,-107.40,25.00,107.71
2024-09-18,10:57:59.213,475476.9365,6431507.8354,9.20,-107.50,25.00,107.89
2024-09-18,10:58:01.056,475472.8990,6431507.5984,8.60,-107.60,24.80,107.94
2024-09-18,10:58:02.899,475468.8310,6431507.5020,8.10,-107.70,24.80,108.00
2024-09-18,10:58:04.744,475464.7608,6431507.1794,7.40,-107.80,24.70,108.05
2024-09-18,10:58:06.587,475460.6310,6431507.9561,7.90,-107.80,24.70,108.09
2024-09-18,10:58:08.417,475456.5264,6431508.0069,7.70,-107.80,24.60,108.07
2024-09-18,10:58:10.263,475452.4353,6431508.0302,7.70,-107.80,24.70,108.07
2024-09-18,10:58:12.108,475448.2994,6431507.7276,7.30,-107.90,24.60,108.15
2024-09-18,10:58:13.943,475444.3018,6431508.4122,7.90,-107.90,24.50,108.19
2024-09-18,10:58:15.801,475440.0739,6431508.1928,7.50,-107.90,24.60,108.16
2024-09-18,10:58:17.639,475436.0004,6431508.5333,7.60,-107.90,24.60,108.17
2024-09-18,10:58:19.489,475431.9229,6431507.6786,6.50,-108.20,25.00,108.40
2024-09-18,10:58:21.326,475428.3310,6431509.0273,7.70,-108.50,25.10,108.77
2024-09-18,10:58:23.168,475424.4850,6431509.2603,7.60,-108.80,25.00,109.07
2024-09-18,10:58:25.008,475420.2938,6431508.5553,6.50,-108.90,24.90,109.09
2024-09-18,10:58:26.844,475416.1971,6431509.6180,7.20,-108.80,24.90,109.04
2024-09-18,10:58:28.691,475412.0765,6431509.8992,7.40,-108.80,24.90,109.05
2024-09-18,10:58:30.532,475408.0475,6431510.2176,7.50,-108.90,24.80,109.16
2024-09-18,10:58:32.374,475403.8935,6431509.9926,7.30,-108.90,24.80,109.14
2024-09-18,10:58:34.199,475399.8275,6431510.2916,7.70,-108.90,24.80,109.17
2024-09-18,10:58:36.044,475395.6697,6431510.7109,8.00,-108.80,24.80,109.09
2024-09-18,10:58:42.875,475380.4321,6431511.2171,8.10,-108.90,24.80,109.20
2024-09-18,10:58:43.659,475378.6747,6431511.3023,8.10,-108.90,24.80,109.20
2024-09-18,10:58:45.510,475374.8259,6431511.1734,7.70,-109.30,25.20,109.57
2024-09-18,10:58:47.353,475371.0949,6431511.5288,7.90,-109.70,25.30,109.98
2024-09-18,10:58:49.192,475367.1732,6431511.3198,7.70,-109.90,25.40,110.17
2024-09-18,10:58:51.040,475363.0732,6431509.7899,5.90,-110.10,25.30,110.26
2024-09-18,10:58:52.886,475358.9967,6431511.8142,7.80,-110.00,25.20,110.28
2024-09-18,10:58:54.721,475354.9452,6431511.6488,7.40,-110.10,25.20,110.35
2024-09-18,10:58:56.563,475350.6818,6431512.0829,7.70,-110.00,25.30,110.27
2024-09-18,10:58:58.406,475346.6970,6431512.2475,7.80,-110.10,25.10,110.38
2024-09-18,10:59:00.248,475342.4974,6431512.4810,7.70,-110.10,25.10,110.37
2024-09-18,10:59:02.090,475338.3735,6431512.5845,7.70,-110.10,25.10,110.37
2024-09-18,10:59:03.925,475334.3363,6431512.1799,7.20,-110.20,25.10,110.43
2024-09-18,10:59:05.779,475330.0948,6431513.0652,7.60,-110.10,25.20,110.36
2024-09-18,10:59:07.620,475325.9558,6431513.1959,7.40,-110.10,25.10,110.35
2024-09-18,10:59:14.449,475310.5984,6431513.8550,7.10,-110.10,25.20,110.33
2024-09-18,10:59:15.242,475309.1349,6431513.6966,6.60,-110.50,25.50,110.70
2024-09-18,10:59:17.081,475305.3420,6431514.4844,7.50,-110.70,25.70,110.95
2024-09-18,10:59:18.907,475301.3811,6431514.1284,7.00,-110.90,25.50,111.12
2024-09-18,10:59:20.763,475297.2354,6431514.5201,7.20,-110.90,25.60,111.13
2024-09-18,10:59:22.595,475293.2158,6431514.6840,7.50,-111.00,25.60,111.25
2024-09-18,10:59:24.453,475288.9659,6431514.3157,7.30,-110.90,25.30,111.14
2024-09-18,10:59:26.294,475284.6610,6431513.9551,7.40,-110.70,25.50,110.95
2024-09-18,10:59:28.132,475280.4869,6431514.5616,8.30,-110.60,25.20,110.91
2024-09-18,10:59:29.958,475276.4061,6431514.8671,8.90,-110.50,25.30,110.86
2024-09-18,10:59:35.473,475264.0770,6431515.2575,10.20,-110.40,25.20,110.87
2024-09-18,10:59:37.300,475260.0135,6431515.3723,10.60,-110.40,25.20,110.91
2024-09-18,10:59:39.146,475255.8161,6431515.3822,10.70,-110.30,25.30,110.82
2024-09-18,10:59:40.988,475251.7701,6431513.4736,9.00,-110.50,25.50,110.87
2024-09-18,10:59:42.826,475247.6740,6431515.4820,11.00,-110.40,25.40,110.95
2024-09-18,10:59:44.659,475243.6804,6431515.4866,11.00,-110.50,25.40,111.05
2024-09-18,10:59:46.506,475239.6157,6431515.3282,10.80,-110.50,25.40,111.03
2024-09-18,10:59:48.332,475235.4774,6431519.4140,14.80,-110.00,25.40,110.99
2024-09-18,10:59:50.189,475231.3807,6431515.7705,10.80,-110.50,25.30,111.03
2024-09-18,10:59:52.027,475227.2506,6431516.1105,10.70,-110.50,25.30,111.02
2024-09-18,10:59:53.867,475223.2243,6431515.9485,10.30,-110.60,25.30,111.08
2024-09-18,10:59:55.708,475219.0362,6431515.9551,9.90,-110.60,25.30,111.04
2024-09-18,10:59:57.546,475214.9806,6431516.3845,9.90,-110.60,25.30,111.04
2024-09-18,10:59:59.389,475210.8412,6431516.2386,9.40,-110.70,25.30,111.10
2024-09-18,11:00:01.232,475206.6868,6431516.3669,9.10,-110.70,25.30,111.07
2024-09-18,11:00:03.072,475202.5498,6431517.1357,9.50,-110.60,25.30,111.01
2024-09-18,11:00:04.904,475198.4979,6431516.6340,8.60,-110.70,25.30,111.03
2024-09-18,11:00:06.745,475194.4468,6431516.7101,8.30,-110.80,25.30,111.11
2024-09-18,11:00:08.591,475190.2736,6431516.9791,8.20,-110.80,25.30,111.10
2024-09-18,11:00:12.275,475182.0318,6431517.0812,7.70,-110.80,25.30,111.07
2024-09-18,11:00:14.122,475177.8816,6431517.5691,7.70,-110.80,25.40,111.07
2024-09-18,11:00:15.971,475174.2704,6431517.6011,7.60,-111.40,25.80,111.66
2024-09-18,11:00:17.812,475170.2710,6431517.6486,7.10,-111.50,25.80,111.73
2024-09-18,11:00:19.645,475166.2365,6431517.7082,6.90,-111.60,25.60,111.81
2024-09-18,11:00:21.493,475162.0705,6431518.1088,7.00,-111.60,25.60,111.82
2024-09-18,11:00:23.333,475157.8702,6431518.6393,7.20,-111.50,25.80,111.73
2024-09-18,11:00:25.172,475153.8145,6431518.5014,6.80,-111.60,25.60,111.81
2024-09-18,11:00:27.027,475149.6387,6431518.6162,6.50,-111.60,25.60,111.79
2024-09-18,11:00:28.871,475145.4351,6431518.6282,6.10,-111.60,25.50,111.77
2024-09-18,11:00:30.710,475141.3753,6431519.2511,6.60,-111.60,25.50,111.79
2024-09-18,11:00:32.535,475137.2989,6431518.7051,5.70,-111.70,25.50,111.85
2024-09-18,11:00:36.234,475129.0936,6431521.1983,7.90,-111.60,25.60,111.88
2024-09-18,11:00:38.078,475124.8956,6431519.8518,6.40,-111.70,25.40,111.88
2024-09-18,11:00:39.920,475120.6883,6431520.2949,6.70,-111.60,25.40,111.80
2024-09-18,11:00:41.768,475116.6035,6431519.7618,6.40,-111.70,25.40,111.88
2024-09-18,11:00:43.602,475112.3911,6431519.8879,6.40,-111.60,25.50,111.78
2024-09-18,11:00:45.461,475108.3188,6431520.2913,6.90,-111.70,25.40,111.91
2024-09-18,11:00:47.292,475104.2240,6431520.7902,7.40,-111.70,25.40,111.94
2024-09-18,11:00:49.138,475100.0594,6431520.8579,7.50,-111.70,25.30,111.95
2024-09-18,11:00:55.988,475084.7221,6431520.6205,7.10,-111.80,25.50,112.03
2024-09-18,11:00:56.781,475083.2852,6431521.3767,7.80,-112.10,25.50,112.37
2024-09-18,11:00:58.622,475079.1865,6431521.6635,7.90,-112.10,25.50,112.38
2024-09-18,11:01:00.470,475075.0123,6431521.8048,7.40,-112.10,25.50,112.34
2024-09-18,11:01:02.313,475070.9399,6431522.5558,7.80,-112.20,25.40,112.47
2024-09-18,11:01:04.160,475066.7659,6431521.8740,6.80,-112.20,25.50,112.41
2024-09-18,11:01:05.998,475062.6327,6431522.1224,7.00,-112.20,25.50,112.42
2024-09-18,11:01:07.828,475058.4318,6431522.3174,7.30,-112.10,25.50,112.34
2024-09-18,11:01:09.682,475054.3046,6431522.6588,7.70,-112.10,25.60,112.36
2024-09-18,11:01:11.515,475050.1763,6431522.4383,7.70,-112.10,25.50,112.36
2024-09-18,11:01:13.344,475046.1082,6431522.4347,8.00,-112.10,25.40,112.39
2024-09-18,11:01:15.190,475042.0711,6431522.1953,8.00,-112.20,25.40,112.48
2024-09-18,11:01:18.870,475033.7347,6431526.2838,12.50,-111.70,25.60,112.40
2024-09-18,11:01:20.704,475029.6504,6431523.3094,9.60,-112.00,25.50,112.41
2024-09-18,11:01:22.548,475025.5118,6431522.6948,8.70,-112.10,25.50,112.44
2024-09-18,11:01:24.385,475021.3418,6431523.9562,9.50,-112.00,25.40,112.40
2024-09-18,11:01:26.218,475017.3937,6431525.0434,10.40,-112.00,25.30,112.48
2024-09-18,11:01:28.056,475013.1720,6431523.4401,8.40,-112.10,25.50,112.41
2024-09-18,11:01:29.892,475009.0052,6431523.7254,8.10,-112.10,25.50,112.39
2024-09-18,11:01:33.573,475000.6167,6431523.0692,6.80,-112.10,25.70,112.31
2024-09-18,11:01:35.429,474996.6772,6431524.3492,7.90,-112.10,25.50,112.38
2024-09-18,11:01:37.281,474992.9564,6431524.3363,7.90,-112.60,25.50,112.88
2024-09-18,11:01:39.113,474988.8126,6431524.5351,8.00,-112.60,25.70,112.88
2024-09-18,11:01:40.968,474984.6202,6431524.8187,8.30,-112.50,25.80,112.81
2024-09-18,11:01:42.799,474980.5649,6431524.7047,8.40,-112.50,25.60,112.81
2024-09-18,11:01:44.636,474976.3653,6431524.6020,8.40,-112.50,25.70,112.81
2024-09-18,11:01:46.473,474972.3360,6431524.7925,8.70,-112.50,25.70,112.84
2024-09-18,11:01:48.317,474968.1176,6431524.3978,8.50,-112.50,25.70,112.82
2024-09-18,11:01:50.158,474964.1608,6431524.9691,9.00,-112.60,25.60,112.96
2024-09-18,11:01:51.984,474959.9958,6431524.8014,8.80,-112.50,25.60,112.84
2024-09-18,11:01:53.831,474955.8820,6431525.4947,9.50,-112.50,25.50,112.90
2024-09-18,11:01:57.502,474947.6354,6431524.9328,8.30,-112.60,25.80,112.91
2024-09-18,11:01:59.358,474943.5034,6431525.8774,8.80,-112.50,25.60,112.84
2024-09-18,11:02:01.182,474939.4261,6431525.5545,8.20,-112.60,25.70,112.90
2024-09-18,11:02:04.862,474931.1021,6431526.1299,8.00,-112.50,25.90,112.78
2024-09-18,11:02:06.714,474927.0550,6431526.0996,7.80,-112.60,25.60,112.87
2024-09-18,11:02:08.553,474922.8735,6431526.1470,7.50,-112.60,25.70,112.85
2024-09-18,11:02:12.220,474914.7170,6431526.8018,7.90,-112.60,25.70,112.88
2024-09-18,11:02:14.071,474910.5279,6431526.5733,7.50,-112.60,25.70,112.85
2024-09-18,11:02:15.899,474906.4558,6431526.8203,7.60,-112.60,25.70,112.86
2024-09-18,11:02:17.742,474902.3390,6431527.0958,7.80,-112.60,25.70,112.87
2024-09-18,11:02:19.581,474898.1886,6431527.4009,7.60,-112.60,25.70,112.86
2024-09-18,11:02:21.425,474894.1167,6431527.4126,7.50,-112.60,25.70,112.85
2024-09-18,11:02:23.257,474889.9533,6431527.3951,7.40,-112.60,25.70,112.84
2024-09-18,11:02:25.108,474885.7925,6431527.5455,7.00,-112.60,25.70,112.82
2024-09-18,11:02:26.941,474881.7786,6431527.6141,6.90,-112.70,25.70,112.91
2024-09-18,11:02:28.791,474877.5757,6431528.2113,7.40,-112.60,25.70,112.84
2024-09-18,11:02:30.631,474873.4848,6431528.8588,7.60,-112.60,25.70,112.86
2024-09-18,11:02:32.472,474869.3859,6431528.5125,7.20,-112.70,25.60,112.93
2024-09-18,11:02:34.308,474865.2550,6431528.2721,6.90,-112.70,25.60,112.91
2024-09-18,11:02:36.148,474861.1148,6431528.8606,7.20,-112.70,25.60,112.93
2024-09-18,11:02:37.978,474856.9096,6431529.2082,7.40,-112.60,25.60,112.84
2024-09-18,11:02:39.819,474852.8473,6431528.7998,6.90,-112.70,25.50,112.91
2024-09-18,11:02:41.665,474848.7737,6431529.3582,7.40,-112.70,25.50,112.94
2024-09-18,11:02:43.505,474844.5046,6431529.2682,6.80,-112.70,25.60,112.90
2024-09-18,11:02:45.339,474840.4033,6431529.5991,6.90,-112.70,25.60,112.91
2024-09-18,11:02:47.171,474836.2887,6431529.6630,6.70,-112.70,25.60,112.90
2024-09-18,11:02:49.009,474832.1464,6431529.6903,6.40,-112.70,25.60,112.88
2024-09-18,11:02:50.855,474828.0286,6431530.2238,6.70,-112.70,25.60,112.90
2024-09-18,11:02:52.698,474823.7918,6431529.9468,6.10,-112.70,25.60,112.86
2024-09-18,11:02:54.522,474819.7079,6431529.9571,5.90,-112.70,25.60,112.85
2024-09-18,11:02:58.211,474811.4659,6431531.8627,7.10,-112.70,25.70,112.92
2024-09-18,11:03:00.049,474807.2788,6431531.0074,6.20,-112.70,25.60,112.87
2024-09-18,11:03:01.888,474803.2219,6431531.1680,6.50,-112.70,25.60,112.89
2024-09-18,11:03:03.742,474798.9836,6431531.5735,6.80,-112.70,25.60,112.90
2024-09-18,11:03:05.586,474794.8541,6431531.2503,6.60,-112.70,25.60,112.89
2024-09-18,11:03:07.419,474790.7129,6431531.4921,7.00,-112.70,25.50,112.92
2024-09-18,11:03:09.257,474786.6391,6431531.5943,7.40,-112.70,25.50,112.94
2024-09-18,11:03:11.101,474782.4473,6431532.3228,8.40,-112.60,25.50,112.91
2024-09-18,11:03:12.957,474778.2313,6431532.4456,8.80,-112.60,25.60,112.94
2024-09-18,11:03:14.798,474774.1012,6431532.4330,9.10,-112.50,25.60,112.87
2024-09-18,11:03:16.641,474769.9711,6431532.0035,8.80,-112.60,25.50,112.94
2024-09-18,11:03:18.488,474765.6423,6431532.5420,9.20,-112.40,25.40,112.78
2024-09-18,11:03:22.157,474757.3228,6431532.4136,9.00,-112.30,25.40,112.66
2024-09-18,11:03:23.995,474753.2459,6431532.3452,8.50,-112.40,25.40,112.72
2024-09-18,11:03:25.837,474748.9226,6431532.8272,8.70,-112.30,25.50,112.64
2024-09-18,11:03:29.523,474740.8043,6431532.7174,8.50,-112.30,25.50,112.62
2024-09-18,11:03:31.375,474736.5788,6431532.5927,8.10,-112.40,25.40,112.69
2024-09-18,11:03:33.201,474732.5504,6431533.0637,8.50,-112.30,25.50,112.62
2024-09-18,11:03:35.037,474728.3767,6431533.2018,8.80,-112.30,25.50,112.64
2024-09-18,11:03:36.875,474724.1958,6431533.5558,9.00,-112.20,25.50,112.56
2024-09-18,11:03:38.729,474720.0602,6431533.2514,8.90,-112.20,25.40,112.55
2024-09-18,11:03:40.554,474716.1182,6431535.3403,11.10,-112.10,25.50,112.65
2024-09-18,11:03:42.400,474711.9375,6431533.5817,9.20,-112.30,25.50,112.68
2024-09-18,11:03:44.232,474707.8878,6431534.3312,10.00,-112.20,25.40,112.64
2024-09-18,11:03:46.074,474703.6408,6431534.1621,9.50,-112.20,25.40,112.60
2024-09-18,11:03:47.908,474699.3796,6431534.9472,10.10,-111.90,25.40,112.35
2024-09-18,11:03:49.748,474695.3256,6431534.0592,8.90,-112.10,25.30,112.45
2024-09-18,11:03:51.589,474691.1704,6431534.3863,8.80,-112.10,25.30,112.44
2024-09-18,11:03:53.422,474687.0769,6431534.4376,8.60,-112.10,25.30,112.43
2024-09-18,11:03:55.274,474682.9336,6431534.8298,8.60,-112.10,25.30,112.43
2024-09-18,11:03:57.108,474678.7906,6431535.1188,8.40,-112.10,25.30,112.41
2024-09-18,11:03:58.951,474674.5339,6431534.0973,7.00,-112.10,25.40,112.32
2024-09-18,11:04:00.787,474670.5009,6431535.1555,7.70,-112.10,25.30,112.36
2024-09-18,11:04:02.636,474666.2888,6431534.7864,7.00,-112.10,25.40,112.32
2024-09-18,11:04:04.487,474662.1845,6431535.3220,7.00,-112.20,25.40,112.42
2024-09-18,11:04:08.160,474653.9454,6431535.6875,6.90,-112.10,25.40,112.31
2024-09-18,11:04:09.987,474649.8210,6431535.6598,6.40,-112.20,25.40,112.38
2024-09-18,11:04:11.830,474645.7179,6431535.4629,6.00,-112.20,25.40,112.36
2024-09-18,11:04:15.497,474637.4677,6431536.0112,6.20,-112.20,25.40,112.37
2024-09-18,11:04:17.339,474633.4657,6431536.7724,6.90,-112.20,25.30,112.41
2024-09-18,11:04:19.174,474629.2469,6431537.1810,7.20,-112.20,25.40,112.43
2024-09-18,11:04:22.857,474620.4388,6431537.1143,7.20,-111.60,24.90,111.83
2024-09-18,11:04:24.695,474615.9905,6431537.1752,7.30,-111.30,24.80,111.54
2024-09-18,11:04:26.540,474611.5383,6431537.8453,8.00,-110.90,24.90,111.19
2024-09-18,11:04:30.216,474603.0499,6431535.3922,5.20,-111.00,25.00,111.12
2024-09-18,11:04:32.058,474598.8932,6431538.0482,7.70,-110.70,24.80,110.97
2024-09-18,11:04:33.896,474594.7590,6431538.0918,7.40,-110.70,24.90,110.95
2024-09-18,11:04:35.733,474590.6581,6431538.8895,7.70,-110.70,25.00,110.97
2024-09-18,11:04:37.577,474586.3705,6431538.3231,6.50,-110.70,25.00,110.89
2024-09-18,11:04:39.419,474582.2106,6431538.5792,6.40,-110.70,25.00,110.88
2024-09-18,11:04:41.264,474578.1462,6431538.9052,6.30,-110.70,25.00,110.88
2024-09-18,11:04:43.097,474573.9880,6431539.3669,6.40,-110.70,25.00,110.88
2024-09-18,11:04:44.939,474569.8792,6431538.9596,5.60,-110.80,25.00,110.94
2024-09-18,11:04:46.777,474565.6302,6431539.6019,6.10,-110.70,25.10,110.87
2024-09-18,11:04:48.625,474561.5760,6431540.8720,7.40,-110.60,25.10,110.85
2024-09-18,11:04:50.444,474557.5334,6431539.7581,6.20,-110.80,25.10,110.97
2024-09-18,11:04:52.290,474553.3139,6431540.3088,6.70,-110.70,25.10,110.90
2024-09-18,11:04:54.122,474549.1042,6431540.4002,7.20,-110.60,25.00,110.83
2024-09-18,11:04:55.964,474545.0056,6431539.4672,6.30,-110.70,25.00,110.88
2024-09-18,11:04:57.799,474540.8533,6431539.9849,6.80,-110.70,25.00,110.91
2024-09-18,11:04:59.638,474536.7893,6431539.5969,6.70,-110.80,25.00,111.00
2024-09-18,11:05:01.489,474532.3688,6431540.3880,7.50,-110.40,24.60,110.65
2024-09-18,11:05:03.345,474527.7103,6431540.5536,7.70,-109.90,24.30,110.17
2024-09-18,11:05:05.173,474523.2254,6431540.3422,7.50,-109.60,24.50,109.86
2024-09-18,11:05:07.019,474519.0358,6431540.8601,8.00,-109.50,24.50,109.79
