2024-09-20,11:26:11.806,461982.4784,6430829.6248
2024-09-20,11:26:16.657,461992.8222,6430829.1552
2024-09-20,11:26:18.508,461996.9791,6430829.3076
2024-09-20,11:26:20.356,462001.0829,6430829.4026
2024-09-20,11:26:22.229,462004.8132,6430828.5898
2024-09-20,11:26:26.463,462012.4197,6430828.7341
2024-09-20,11:26:28.305,462015.9557,6430828.7952
2024-09-20,11:26:30.151,462019.9053,6430828.5960
2024-09-20,11:26:31.997,462023.8266,6430828.5673
2024-09-20,11:26:33.844,462027.8940,6430828.5754
2024-09-20,11:26:35.700,462031.9114,6430828.0640
2024-09-20,11:26:39.373,462039.8874,6430827.5138
2024-09-20,11:26:41.228,462043.9147,6430828.0544
2024-09-20,11:26:43.055,462047.7262,6430828.3091
2024-09-20,11:26:44.929,462051.7481,6430827.8879
2024-09-20,11:26:46.782,462055.7055,6430827.6892
2024-09-20,11:26:48.618,462126.4572,6430830.1883
2024-09-20,11:26:50.493,462063.6286,6430828.0731
2024-09-20,11:26:52.320,462067.6076,6430828.1420
2024-09-20,11:26:54.148,462071.3742,6430827.5087
2024-09-20,11:26:55.989,462075.2200,6430827.2386
2024-09-20,11:26:57.820,462079.0294,6430827.3233
2024-09-20,11:26:59.663,462083.1206,6430827.3872
2024-09-20,11:27:01.494,462087.2961,6430827.1369
2024-09-20,11:27:03.333,462091.5143,6430828.0241
2024-09-20,11:27:05.172,462095.7780,6430826.0943
2024-09-20,11:27:07.009,462099.9609,6430826.4403
2024-09-20,11:27:12.561,462112.6392,6430826.1603
2024-09-20,11:27:14.404,462116.8328,6430825.8781
2024-09-20,11:27:16.256,462121.1499,6430825.9666
2024-09-20,11:27:18.081,462125.3119,6430825.6091
2024-09-20,11:27:19.933,462129.5762,6430825.7711
2024-09-20,11:27:21.791,462133.8472,6430826.6623
2024-09-20,11:27:23.625,462138.0554,6430825.5795
2024-09-20,11:27:25.462,462142.2942,6430825.4563
2024-09-20,11:27:27.299,462146.5292,6430825.0676
2024-09-20,11:27:29.139,462150.7157,6430824.7771
2024-09-20,11:27:30.980,462154.8868,6430824.7612
2024-09-20,11:27:32.849,462159.0783,6430824.7193
2024-09-20,11:27:34.696,462163.2253,6430824.8611
2024-09-20,11:27:36.540,462167.2310,6430824.0658
2024-09-20,11:27:38.386,462171.3909,6430822.6287
2024-09-20,11:27:40.217,462175.5074,6430824.4040
2024-09-20,11:27:42.061,462179.5433,6430824.0232
2024-09-20,11:27:43.901,462183.6841,6430823.3886
2024-09-20,11:27:45.727,462187.7623,6430823.2601
2024-09-20,11:27:47.583,462191.8572,6430822.8619
2024-09-20,11:27:51.255,462199.9770,6430822.8117
2024-09-20,11:27:53.091,462204.2133,6430822.6196
2024-09-20,11:27:54.935,462208.4238,6430822.6937
2024-09-20,11:27:56.781,462212.5578,6430822.3693
2024-09-20,11:27:58.633,462278.1053,6430824.0520
2024-09-20,11:28:00.490,462221.2269,6430822.1839
2024-09-20,11:28:02.307,462225.2810,6430822.4393
2024-09-20,11:28:04.152,462229.5189,6430821.7318
2024-09-20,11:28:05.978,462233.7222,6430821.6487
2024-09-20,11:28:07.819,462237.9116,6430821.9162
2024-09-20,11:28:09.678,462242.2187,6430821.2716
2024-09-20,11:28:11.515,462246.4289,6430821.0890
2024-09-20,11:28:13.355,462250.6832,6430821.1617
2024-09-20,11:28:15.190,462254.8853,6430821.2039
2024-09-20,11:28:17.042,462259.1399,6430821.4606
2024-09-20,11:28:18.872,462263.3337,6430821.8082
