2024-09-20,01:02:53.705,461975.4939,6431128.9304
2024-09-20,01:02:55.554,461979.4838,6431128.4816
2024-09-20,01:02:57.390,461983.5841,6431128.6593
2024-09-20,01:02:59.230,461987.6391,6431128.3869
2024-09-20,01:03:01.072,461991.7190,6431128.4781
2024-09-20,01:03:02.911,461995.7251,6431128.2581
2024-09-20,01:03:04.745,461999.7969,6431128.7286
2024-09-20,01:03:06.585,462003.8452,6431128.5998
2024-09-20,01:03:08.427,462007.9424,6431128.4814
2024-09-20,01:03:10.275,462011.9856,6431128.4113
2024-09-20,01:03:15.109,462022.5794,6431128.5670
2024-09-20,01:03:16.966,462026.6557,6431128.0037
2024-09-20,01:03:18.800,462030.6818,6431127.9843
2024-09-20,01:03:20.638,462034.7272,6431128.0172
2024-09-20,01:03:22.491,462039.0588,6431127.7514
2024-09-20,01:03:24.331,462043.1492,6431127.6381
2024-09-20,01:03:29.169,462054.2247,6431127.3141
2024-09-20,01:03:36.826,462071.6125,6431127.6687
2024-09-20,01:03:40.479,462079.9384,6431127.3878
2024-09-20,01:03:42.333,462084.1747,6431127.2739
2024-09-20,01:03:44.177,462088.2571,6431127.1568
2024-09-20,01:03:45.999,462092.3324,6431126.8296
2024-09-20,01:03:47.836,462096.6591,6431126.8242
2024-09-20,01:03:49.686,462100.8912,6431126.8768
2024-09-20,01:03:51.538,462105.1733,6431126.8004
2024-09-20,01:03:53.380,462109.4905,6431126.7398
2024-09-20,01:03:55.216,462113.7170,6431126.5407
2024-09-20,01:03:57.062,462117.9439,6431126.5876
2024-09-20,01:03:58.906,462122.0762,6431126.4490
2024-09-20,01:04:00.750,462126.3033,6431126.3675
2024-09-20,01:04:02.583,462130.5393,6431126.3763
2024-09-20,01:04:04.426,462134.7517,6431126.2471
2024-09-20,01:04:06.255,462138.9790,6431125.7729
2024-09-20,01:04:08.088,462143.1531,6431126.1550
2024-09-20,01:04:09.934,462147.4206,6431125.8518
2024-09-20,01:04:11.767,462151.1114,6431125.7152
2024-09-20,01:04:13.611,462154.7405,6431125.5343
2024-09-20,01:04:15.448,462158.5819,6431125.8060
2024-09-20,01:04:17.284,462162.5890,6431125.1001
2024-09-20,01:04:20.945,462170.6011,6431125.2340
2024-09-20,01:04:22.804,462174.5639,6431125.0812
2024-09-20,01:04:24.628,462178.5262,6431124.7595
2024-09-20,01:04:26.468,462182.6569,6431124.7254
2024-09-20,01:04:28.303,462186.6774,6431124.8013
2024-09-20,01:04:30.148,462190.6943,6431124.1495
2024-09-20,01:04:31.995,462194.6470,6431124.2014
